,speaker,text,code
190307,A,but it's just everything's overpriced for the economy.,sv
190308,B,"Oh, it's terrible.",ba
190309,B,"I,",%
190310,A,"It really is,",aa
190311,A,"I mean we're, we're in a leased town home,",sd
190312,A,"and it's, uh, you're probably, your teeth will probably fall out figuratively speaking, it's nine hundred a month.",sd
190313,B,"Oh, I'm not surprised.",ba
190314,A,"But, you know what,","fo_o_fw_""_by_bc"
190315,A,"if you, if you get anything under five hundred you get into what they call high density living you know, the big apartment complexes",sd
190316,B,"Uh, right,",b
190317,B,right.,b
190318,B,"Right,",b
190319,B,right.,b
190320,A,"and, and I just have no tolerance for that.",sd
190321,B,"Yeah,",b
190322,B,"yeah,",b
190323,B,it's not good,ba
190324,A,No.,aa
190325,B,And the people think the income is really great in some of those areas,sv
190326,B,but when they sit down and look at what it costs to live,sv
190327,B,"and, uh, of course, most of the homes are, you know, fairly nice,",sv
190328,B,"they're, uh, done up fairly nice, uh,",sv
190329,A,Yeah,b
190330,A,"this is, it's like a duplex,",sd
190331,A,like a two by two they call it like in Pittsburgh.,sd
190332,B,"Right,",b
190333,B,"uh-huh, Uh-huh.",b
190334,A,And it's nice,sd
190335,A,"but it's, I mean, the girl bought it for a hundred and ten,",sd
190336,A,and now she can't sell it.,sd
190337,A,"And our neighbors,",%
190338,B,"Well, prices have come down on the homes, the duplexes.",sv
190339,A,"Yeah,",b
190340,A,"I mean, we'll, our neighbors, the attached on the other side, they're very nice, thank God,",sd
190341,B,Uh-huh.,b
190342,A,they paid fifty-eight for it.,sd
190343,B,"Oh, my heaven.",ba
190344,A,"That's how bad it,",sd
190345,A,I know.,sd
190346,B,"Well, I know up in Connecticut the same thing happened, people are devastated because they paid so much for their home.",sd
190347,A,That's right.,aa
190348,A,"Uh-huh,",b
190349,A,yeah.,b
190350,A,I have some friends that live in Westport,sd
190351,A,"and it's really, really bad.",sd
190352,A,"I mean you,",%
190353,B,But we like our area.,sd
190354,B,"It, like I said, it's, it's an old house and everything",sd
190355,A,Uh-huh.,b
190356,B,"but, uh,",%
190357,A,"How far, where is Clarion County in relation to, actually,",qw
190358,A,because we're considering moving to Pennsylvania,sd
190359,B,"Well, we're about a hundred miles from Pittsburgh north.",sd
190360,A,That's not too bad.,ba
190361,A,That's north.,br
190362,B,"And yeah,",ny
190363,B,"and it's, it's really not, you know, not that far.",sd
190364,A,"Are you going up toward, uh, uh,",qy
190365,A,"I'm trying to think of the name of that town that starts with an M,",^h
190366,A,"Bradford, no that's too far north.",h
190367,B,Bradford's north of us.,sd
190368,A,"So you're, you're not that far north then,",qy^d
190369,A,okay.,bk
190370,B,"No,",nn
190371,B,no.,nn
190372,A,"Well, you're really not too bad.",sv
190373,A,Yeah.,%
190374,B,Uh-huh.,b
190375,A,"Um, was it a home that you've had for quite a few years,",qy
190376,A,"or that you've,",qy
190377,B,"Well, we've been here since sixty-six.",sd
190378,A,"Oh, then you have,",%
190379,A,yeah.,%
190380,A,Do you have a lot of land,qy
190381,A,"or,",qy
190382,B,"Uh, we have fifty acres.",sd
190383,A,"Oh, my,",ba
190384,A,"well, then.",ba
190385,B,"Oh, pardon me,",fa
190386,B,"we have forty,",sd
190387,B,we gave ten to one of our children,sd
190388,A,There you go.,ba
190389,A,"Did you have a hard time getting used to,",qy
190390,A,do you feel like you live in an isolated area,qy
190391,A,"or,",%
190392,B,"No,",nn
190393,B,"not really,",sd
190394,B,"and, and towns keep creeping closer and closer, you know.",sd
190395,A,"Yeah,",aa
190396,A,"I think that that's, um,",%
190397,A,"I can remember in Pittsburgh when,",sd
190398,A,"this has to do with homes, uh, indirectly",h
190399,A,"but I can remember when Upper Saint Clair was out in the, you know, the rural end of Washington,",sd
190400,B,"Uh-huh,",b
190401,B,uh-huh.,b
190402,A,and now it's it's a terrible connection.,sd
190403,B,"Yeah,",aa
190404,B,it's ours up here.,sd
190405,B,"We have,",%
190406,B,our rural connections are real bad,sd
190407,A,"Oh, well that's okay, um,",bd
190408,B,"But we, but we live about ten miles from probably three or four, not large towns but, you know, reasonable.",sd
190409,A,"But, but,",%
190410,A,"yeah,",%
190411,A,"substantially, you know.",b
190412,A,"Um, do you like living in an older home and restoring it like that?",qy
190413,B,"Uh, yeah,",ny
190414,B,we're tired of doing it though.,sd
190415,B,"We, we don't want to do too much more",sd
190416,A,How big is it?,qw
190417,A,How many square feet do you have?,qw
190418,B,"Uh, oh, golly,",ba
190419,B,I really.,%
190420,A,"Well how many rooms do you think,",qw
190421,A,yeah?,%
190422,B,"We have, uh, uh, four rooms downstairs, and a pantry",sd
190423,A,Uh-huh.,b
190424,B,"and upstairs we have a bath, a bath, oh",sd
190425,B,"we, have a half bath downstairs, too.",sd
190426,A,Uh-huh.,b
190427,B,"We have a bath upstairs, and one, two, three, four bedrooms and a sewing room and a junk room",sd
190428,B,"And, uh,",%
190429,A,"A junk room,",b^m
190430,A,yeah,b
190431,A,"I understand,",ba
190432,A,we have that too.,sd
190433,A,"That's, that's large if your children aren't at home any more.",bf
190434,B,Pardon?,br
190435,A,That's large if your kids aren't at home any more.,bf
190436,B,"Well, it really isn't too big yet.",arp_nd
190437,B,"We, we",%
190438,B,a lot of people say that,sd
190439,B,"but, um, it's,",%
190440,A,Uh-huh.,b
190441,B,"we just like it real well Yeah,",sd
190442,A,It's enough space for two people,bf
190443,A,Yeah.,%
190444,B,"we had five children,",sd
190445,B,"so and they've all moved you know, on.",%
190446,A,"Oh, okay.",bk
190447,B,They're all out on their own now.,sd
190448,A,"Yeah,",b
190449,A,right.,b
190450,A,That's okay.,b
190451,A,"Well, we've got, um,",%
190452,A,this town house is pretty big.,sd
190453,A,It's about eighteen hundred square feet.,sd
190454,A,"It's got three bedrooms, two and a half baths",sd
190455,B,Uh-huh.,b
190456,A,"um, it's really nice.",sd
190457,B,"Well, it sounds like a good buy.",ba
190458,A,"Yeah,",aa
190459,A,"it is,",sd
190460,A,"I mean, I would never buy it",sd
190461,A,but leasing it is fine.,sd
190462,B,Uh-huh.,b
190463,A,"Um, but, it's just again, the, the privacy, you know.",sd
190464,A,"Um, we had a house in Minneapolis that was on three acres,",sd
190465,A,"and my husband was raised, um, on a working farm near",sd
190466,B,"Oh, that makes a big difference.",ba
190467,A,"right,",aa
190468,A,"near Dayton, Ohio,",sd
190469,A,"and he said, you know,",sd
190470,A,"he's, he's slowly getting me to, um, not feel isolated if we move to where there's more land.",sd
190471,B,Uh-huh.,b
190472,B,"You really aren't isolated because it's,",bf
190473,B,"the advantages,",bf
190474,B,"your home is far enough away that you're not bothered by being too close to people,",bf
190475,A,Right.,aa
190476,B,"but yet you can have your friends, uh,",bf
190477,B,"you can have them in,",sv
190478,B,you can go out.,sv
190479,A,Uh-huh.,b
190480,B,"You have more of a choice,",sv
190481,B,you're not pressed upon as bad.,sv
190482,A,"That's kind of what, like",%
190483,A,"his parents have, uh, land that they retired to, um, about a hundred miles out of Atlanta and, in Georgia,",sd
190484,B,Uh-huh.,b
190485,A,"and it is too far south for me,",sd
190486,B,"Uh, uh-huh. Uh-huh.",b
190487,A,"but, um, um, but I mean, they have one of the, um,",sd
190488,A,"when they said log cabin, I just laughed,",sd
190489,A,"that they retired to,",sd
190490,A,but they built one of these.,sd
190491,A,"I mean, it's just beautiful.",sd
190492,A,"It's like a custom, you know",sd
190493,A,it's not like what I would think of when I think of old log cabins.,sd
190494,A,"You know, I mean, it's modern",sd
190495,A,"it's,",%
190496,B,More luxury.,^2
190497,B,"Uh-huh,",b
190498,B,uh-huh.,b
190499,A,"Right,",b
190500,A,"right,",b
190501,A,"it's modern,",sd
190502,A,"it's beautiful,",sd
190503,A,it's country,sd
190504,B,"Right,",b
190505,B,yeah.,b
190506,A,"it's you know, um,",%
190507,A,"but, uh, I don't,",%
190508,A,"what else about housing except it's, uh, well,",qo
190509,A,"Pittsburgh's housing economy, I think it's holding it's own.",sv
190510,B,"Uh, they're,",%
190511,B,"yeah,",aa
190512,B,I suppose they are now.,aap_am
190513,B,"We,",%
190514,B,"both of our children who live there have just bought a home. Uh, in the Mount Lebanon area.",sd
190515,A,"What part, what sections are they in?",qw
190516,A,"Yeah,",b
190517,A,that's nice.,ba
190518,B,"And, uh, the one, the one boy, the house they bought is completely livable.",sd
190519,B,They didn't have to do much to it.,sd
190520,A,Great.,ba
190521,B,"The other one is, uh, uh, has, you know, needs more work done.",sd
190522,B,"It's twenty years old, I think.",sd
190523,A,Uh-huh.,b
190524,B,"And, but they have two children, too,",sd
190525,B,"and they, they bought what they could afford.",sd
190526,A,Uh-huh.,b
190527,A,"That's,",%
190528,A,"yeah,",b
190529,A,"a really good friend of mine lives in Penn Hills,",sd
190530,A,"and they've been in their house, oh, probably about twelve years now",sd
190531,B,Uh-huh.,b
190532,A,"and, um, it's, it's, you know,",%
190533,A,they're going to start to see their return on their investment very soon.,sd
190534,B,Uh-huh.,b
190535,A,"Um, but it's a beautiful home",sd
190536,A,"and, I mean, my brother lives,",sd
190537,B,They are beautiful homes.,ba
190538,A,is it called Baldwin or Bebble?,qy
190539,B,"Uh-huh,",b
190540,B,uh-huh.,b
190541,A,"I mean, he lives all in that same area going from Mount Lebanon, um,",sd
190542,A,it's real pretty up there.,sv
190543,A,"It's just,",%
190544,B,"It is,",aa
190545,B,it's real nice.,sv
190546,A,And the neighborhoods are stable you know.,sv
190547,B,Uh-huh.,b
190548,A,"It's, uh,",%
190549,A,"when you come to this part of the country, we've been away from Dallas long enough that you see the difference in housing.",sv
190550,B,"Oh, my",ba
190551,B,you you do when you,%
190552,B,"When we first got married, uh,",%
190553,B,"my husband works for the state,",sd
190554,B,and we moved once a year usually,sd
190555,A,"Oh, my goodness.",ba
190556,B,"And then after they had to start paying to move us, that suddenly wasn't necessary any more",sd
190557,A,Uh-huh.,b
190558,A,"That's what it is here,",sd
190559,A,"yeah,",%
190560,A,"that's why we're at a point now we've, uh, we're adopting",sd
190561,A,and we have been married ten plus years,sd
190562,A,"and what happens is, uh, you just realize that once you get to a certain age the next house that you get we'll be staying in Yeah,",sv
190563,B,"Right, yeah,",aa
190564,B,"you have to stop some place,",sv
190565,B,yeah.,aa
190566,A,"that's kind of like where we're,",sd
190567,B,Yeah.,b
190568,A,"so we're considering Pennsylvania,",sd
190569,A,"and we're just kind of, you know, toying with what exactly, where we want to be, you know.",sd
190570,B,"Uh-huh. I do too,",b
190571,A,A lot of people say it doesn't matter where they live if they have a nice house,sv
190572,A,"and, but I disagree with that,",ar
190573,A,I.,%
190574,B,"I've heard too many people say, I hate it here.",sd
190575,A,Uh-huh.,b
190576,B,"You know, they buy a place",sv
190577,B,and they just hate the area.,sv
190578,A,"I know,",aa
190579,A,"and it, and the economy here in Dallas, I mean, it, it's steady,",sd
190580,A,but it's still not going up.,sv
190581,B,Uh-huh.,b
190582,A,"And I, um, I just refuse to buy it, um, if I know I'm not going to be there for at least five years, uh, you, you know.",sd
190583,B,Uh-huh.,b
190584,B,"Yeah,",b
190585,B,"well, my brother, they're having trouble selling their home, see.",sd
190586,A,"Oh, I'm sure,",ba
190587,A,"yeah,",b
190588,A,"there, I mean, you can go down a street,",sd
190589,A,"and here, he told you this, every other house, you know, if it's been foreclosed on or, you know, even big executives",sd
190590,B,"Right,",ba
190591,B,uh-huh.,b
190592,B,"Oh, yeah,",b
190593,B,yeah.,b
190594,A,"um, it's really, I mean,",%
190595,A,"and, and it's hard to sell the properties.",sv
190596,A,"People from J C Penney's from New York, came here about a couple of years ago.",sd
190597,B,"Uh-huh,",b
190598,B,uh-huh.,b
190599,A,"And they thought they were getting a great deal, um, because they could get a five hundred thousand dollar home with, they call it, zero lot lines, no property, And it would make you ill to see this.",sd
190600,B,"Oh, uh-huh.",b
190601,B,Yeah.,b
190602,A,"I mean it would probably be like your house on, uh, you know, a half a city block in Pittsburgh or something.",sv
190603,B,"I, I couldn't handle that",sd
190604,A,"Yeah,",b
190605,A,"I know,",ba
190606,A,"and that's, you know, like",%
190607,A,I can look outside right now and look into the next unit.,sd
190608,B,Uh-huh.,b
190609,A,"You know, it's across the way,",sd
190610,A,"and it's landscaped and all that with azaleas,",sd
190611,B,Uh-huh.,b
190612,A,"but it's still, it's still not that private.",sv
190613,B,"I get tired, uh, sometimes, mowing, because we mow, you know, a good bit of ground around the house area.",sd
190614,A,Yeah,b
190615,A,but you have a rider.,arp_nd
190616,B,And I do get tired of that,sd
190617,B,"but, uh, I don't know,",h
190618,B,I don't think I'd want to change it.,sd
190619,A,"No,",aa
190620,A,"and your kids have,",%
190621,A,"to tell you the truth, um, I think that if you can keep that, that way, you know, kind of like a homestead,",sv
190622,B,Hello.,fp
190623,A,"Hi, uh,",fp
190624,A,"basically, I wear pants.",sd
190625,A,I'm a real pants person,sd
190626,A,"and, uh, like when I'm at home since,",sd
190627,A,"and I'll say, I'm a homemaker since that's my basic thing, uh,",sd
190628,A,I wear a pantsuit most of the time.,sd
190629,A,"Not a pantsuit,",sd
190630,A,I guess pants and a shirt,sd
190631,A,"and, uh, in the summertime I wear cotton tops.",sd
190632,A,Cotton top shirts,sd
190633,A,"and in the winter I wear, uh, like sweaters.",sd
190634,A,I like sweaters a lot.,sd
190635,A,And so I do that.,sd
190636,A,"But when I go out for meetings uh, then I will wear either, uh, skirts or, uh, a dress",sd
190637,A,"and I have a couple of pantsuits because those are real in at this time,",sd
190638,A,"but, that's basically what I do.",sd
190639,B,"Well, I think our tastes are fairly similar,",sv
190640,B,"although I am I government worker, I do tend to,",sd
190641,B,"I'm, uh, a scientist.",sd
190642,A,Oh.,b
190643,B,"So that technically,",%
190644,B,"I suppose, I could get away with, with extremely casual clothes,",sd
190645,B,"but, for the most port, part I don't.",sd
190646,B,I wear fairly respectable looking shoes,sd
190647,B,and and a pantsuit of one sort or another,sd
190648,A,Right.,b
190649,B,"and, uh, I guess dress it up with a, with a, a very nice black jacket when I have, have visitors or have to give talks.",sd
190650,A,"Well, that sounds nice.",ba
190651,B,Right.,b
190652,A,"Uh, it said the seasons,",sd
190653,A,"do, do you change much through the season",qy
190654,A,"or,",qy
190655,B,"No,",nn
190656,B,"actually I guess this summer I, I wore some fairly nice jeans uh, more than I have in previous seasons.",sd
190657,A,Uh-huh.,b
190658,B,"But, uh, no,",nn
190659,B,"I tend to, to use the same things because actually our offices are very cold in summer.",sd
190660,B,"I don't know whether they think by, you know, freezing them up overnight, then they can save electricity during the day or something.",sv
190661,A,Maybe.,aap_am
190662,B,"But but, you know, you wear a heavy sweater in your office, all summer.",sd
190663,A,No.,b
190664,B,"So, right,",%
190665,B,"uh, yeah,",%
190666,B,"I don't, I don't, I, you know, I'm not a clothes horse in the sense that some of my friends.",sd
190667,A,Uh-huh.,b
190668,B,"And I guess although in, as I recall the stereotype of, of secretaries was, you know, overdress, over kill, sort of",sd
190669,A,Yeah.,b
190670,B,"and in a in a sense, the people I know who spend the most on clothes are secretaries.",sd
190671,A,Yeah.,b
190672,B,"Although the fact that most of the ones I know are in the government and they're not meeting the public it, I find it a little bit strange that their priorities would, would be to spend this money here",sv
190673,A,Right.,b
190674,B,"You know,","fo_o_fw_""_by_bc"
190675,A,Uh-huh.,b
190676,B,"I mean, I suppose if you were a, a, more a receptionist and meeting the public and it was the image of your company at stake perhaps you would have to dress up.",sv
190677,A,Then,^2
190678,A,"Uh, well, I don't have the resources to just go out and buy, buy, buy anyway",sd
190679,A,and so my don't change dramatically over the years.,sd
190680,A,"If I need something new, I will go and buy it.",sd
190681,A,"But, basically I'm a, a pretty much the same",sd
190682,A,in the summertime I wear the light cotton,sd
190683,A,and in the wintertime I change to the sweaters.,sd
190684,B,"Uh-huh,",b
190685,B,uh-huh.,b
190686,A,"And, so, it's not a whole lot of, of change for me either.",sd
190687,A,"And, uh, especially when I go to the meetings and wear the dresses",sd
190688,A,"I, I, I enjoy that,",sd
190689,A,"but it just wouldn't be, uh, smart for me to do that in my home with my children.",sd
190690,B,Uh-huh.,b
190691,A,"So, I have to, uh, think about things like that, too.",sd
190692,A,"I have given seminars before in, in creative writing and things like that.",sd
190693,A,"Now, I don't know if they consider that a job.",h
190694,A,"I don't really get paid for that, uh, often,",sd
190695,A,"but, uh, when I do that then I, I think I become more businesslike.",sd
190696,A,"Uh, but it doesn't really change my clothing style.",sd
190697,B,Exactly.,aa
190698,B,"I mean, you can look businesslike in, in a the same pant suit you would, you know wear for other things.",sv
190699,A,Yeah.,b
190700,B,"Yeah,",%
190701,B,"I'm, I'm really glad about that pant suits are popular because I'm allergic to many of the synthetics.",sd
190702,A,Oh.,b
190703,B,"And so I used to have a problem when, when I was working in a restaurant while I was in college and had to dress up, and nylons and things like that would just give me a terrible rash.",sd
190704,A,Uh-huh.,b
190705,A,"Oh, dear.",ba
190706,A,That's not helpful.,ba
190707,B,right.,aa
190708,B,"But otherwise, now, I'm, I guess we're both pretty practical",sv
190709,A,"Yeah,",aa
190710,A,I guess so,h
190711,A,"Well, it's been great talking to you.",fc
190712,B,Okay.,fc
190713,A,Have a great day.,fc
190714,B,"Well, have a good day.",fc
190715,A,Bye.,fc
190716,B,Bye-bye.,fc
190717,A,What do you think?,qo
190718,B,"Well, uh, this is, this is about drug testing right?",qy
190719,A,Right.,na
190720,B,"Well, uh, I'm, I'm certainly under the, uh, uh, the influence of the idea that, that the government needs to have less control on what, uh, what the citizens do,",sv
190721,B,"although I do see this as a, uh, something that definitely needs to be taken care of.",sv
190722,B,"Whether that, whether that should be put in the hands of the corporation or the, the hands of the, hands of the government is a, you know, a, a different question I think, as far as I'm concerned.",sv
190723,B,"in, in other words, I am in favor of drug or, or, or drug testing.",sd
190724,B,"Uh, I was drug tested when I came to my job here at T I.",sd
190725,B,"Yet but, but at the same time, I don't think, uh, that should be governed by by the government, uh, per se.",sv
190726,A,Uh-huh.,b
190727,B,I think it should be more by the private institution.,sv
190728,B,How about you?,qo
190729,A,"Yeah,",ny
190730,A,"I think that the corporations should, uh, do all that.",sv
190731,A,"They should, uh, have drug screening before they hire an employee",sv
190732,B,Uh-huh.,b
190733,A,"and, uh, any time that an employee,",%
190734,A,"like if they're coming to late work all the time and, uh if they, if they're, especially if there's they're on the line or any kind of sensitive job where, you know, if they can, if they made a mistake, it would cost a lot of money or",sd
190735,B,Uh-huh.,b
190736,B,Yeah.,b
190737,B,Sure.,b
190738,B,Uh-huh.,b
190739,B,"Yeah,",aa
190740,B,"I, I agree with you.",aa
190741,B,"I, you know, I would even think that, uh, uh, I could, in theory take that a a, you know, a step further and say anybody in any job, you know, if the corporation felt like, uh,",sv
190742,B,"and this is why, I mean, uh, drugs are the biggest problem, I think to face America today.",sv
190743,B,"I mean it's what drives crime,",sv
190744,B,"it's what drives, uh, uh, any sort of, of, uh, uh, pain and discomfort in the world, or in America I think is is somewhat, uh, uh, driven by drugs",sv
190745,B,"and I think that, uh, were corporations and, uh, private industry to take, uh, take command in this situation, that maybe, maybe we might have some, some control over that.",sv
190746,B,"We, you know,",%
190747,B,"if you can't work, then you can't be a little bit harder to take, take drugs or whatever,",sv
190748,B,I don't know.,h
190749,B,"Course, that might up crime, you know, when, uh, people go in and steal your television and and sell it just because they can't, they can't work anymore, you know.",sv
190750,A,"Yeah,",b
190751,A,"yeah,",b
190752,A,"but you got to have a, a safe work place.",sv
190753,A,That's all there is to it.,sv
190754,B,"Definitely,",aa
190755,B,"you, you're definitely right.",aa
190756,B,"That, uh, you can't, you can't have it any other way.",sv
190757,A,Uh-huh.,b
190758,B,"Uh, you know, whether whether in, in the case that you brought up, you know, whether, uh, you know,",%
190759,B,"if it's a policeman and he's working with, uh, the public and he has a, and has a gun in his holster or, or even, you know, if it's a guy at McDonald's cooking a burger, I think, they're dangerous in either situation.",sv
190760,A,Uh-huh.,b
190761,B,"Uh, I,",%
190762,B,"what, what do you think, uh,",qo
190763,B,"what percentage of, of corporations and, uh, private industry do you think use, uh, drug testing?",qw
190764,A,"I think it's, it's more frequent now.",sv
190765,A,"It's probably like forty, fifty percent.",sv
190766,B,"Oh, really?",bh
190767,A,Yeah.,ny
190768,B,Uh-huh.,b
190769,A,"Because, uh, all the jobs that I've applied for have, uh, mentioned some type of drug screening. Uh, I work at Sears.",sd
190770,B,Right.,b
190771,B,What kind of work are you in?,qw
190772,B,Uh-huh.,b
190773,A,And I just do warehouse work.,sd
190774,B,"Uh-huh,",b
190775,B,and did they give you drug testing?,qy
190776,A,"Uh, not,",ng
190777,A,they hired me in nineteen eighty-four,sd
190778,B,Oh.,b
190779,B,Okay.,bk
190780,A,"But now they, they, uh, they issued a statement about that, about three months ago.",sd
190781,B,Uh-huh.,b
190782,B,"Oh, so are they going to, uh, begin spontaneous, uh, drug testing?",qy
190783,A,"Uh, not that I know of.",ng
190784,A,"It was more about, uh, all the people's problems.",sd
190785,A,Like they've been laying off a lot of people.,sd
190786,B,Uh-huh.,b
190787,B,"Oh, yeah.",b
190788,A,"And, uh, and, uh, they sent out the employee assistance cards for anyone that had any sort of drug problem or work related problem.",sd
190789,B,Sure.,b
190790,A,"Family problems, you know. They kind of covered everything.",sd
190791,B,Uh-huh.,b
190792,B,Uh-huh.,b
190793,A,But I know they have a lot of drug problems,sd
190794,A,"so,",%
190795,B,Yeah.,b
190796,B,"What do you think about, uh, you know,",qo
190797,B,"something that kind of concerns me is, uh, you know, you and I are tested for, for whatever work we happen to do.",sv
190798,B,Do you think there should be drug testing for political officials?,qy
190799,A,"Yes,",ny
190800,A,I do.,sd
190801,B,"Yeah,",aa
190802,B,"I do, too.",sd
190803,A,"Because, because a lot of them are, you know, they're hypocritical.",sv
190804,A,"They, they talk against drugs",sd
190805,B,Yeah.,b
190806,A,"and then they get caught, you know.",sd
190807,B,Uh-huh.,b
190808,A,In stings in Washington. *one utt with a.61,sd
190809,B,Yeah.,b
190810,A,"Whether it's drugs or any other kind of, uh,",sd
190811,A,"like the, the money laundering scams. All that was drug related.",sv
190812,B,"Oh, yeah.",b
190813,A,"So, and that cost us, the country, you know, billions of dollars.",sv
190814,B,"Sure,",aa
190815,B,"sure,",aa
190816,B,yeah.,aa
190817,A,"So,",%
190818,B,I would agree with you.,aa
190819,B,"I, I can't see, I can't see how we can expect the, you know, uh, uh, people working in the, in, in America to, uh, to put any trust into our political officials if they don't, you know, uh,",sv
190820,B,"just doesn't make sense to have them to, to worry about legislation unless they're doing that themselves.",sv
190821,A,"Doug, you want to start?",ad
190822,B,Sure.,aa
190823,A,"You don't use any credit cards, I don't imagine.",qy^d
190824,B,No.,nn
190825,B,"Of course I use, credit cards.",sd
190826,B,"I have a couple of credit cards and, uh, use them.",sd
190827,A,Yeah.,b
190828,A,"Uh-huh,",b
190829,A,do you use them a lot?,qy
190830,B,"Oh, we try not to.",ng
190831,A,Uh-huh.,b
190832,B,We're on a pretty strict and tight budget.,sd
190833,A,Uh-huh.,b
190834,B,"We use the credit cards, however, when we're at a situation where we don't have either the cash or the checkbook handy.",sd
190835,A,Uh-huh.,b
190836,B,"Or we use credit cards also, if we want to get an extended warranty on an item that we're purchasing.",sd
190837,B,"So. So, yes,",%
190838,A,"Oh, well, that's an idea,",ba
190839,A,"that's a thought,",ba
190840,A,uh-huh.,b
190841,B,"and basically we use it mainly when we're traveling or out of state or or somewhere where, you know, they don't take local, they don't take out of state checks",sd
190842,A,Uh-huh.,b
190843,A,Uh-huh.,b
190844,A,Uh-huh.,b
190845,B,and so when we're traveling some.,sd
190846,B,Do you use credit cards often?,qy
190847,A,My husband loves them,no
190848,A,"Uh, we do use them.",sd
190849,A,"Uh, we try not to,",sd
190850,A,"but, he, he's one who believes in credit cards,",sd
190851,A,and he uses them quite a bit.,sd
190852,B,Uh-huh.,b
190853,A,He likes using them and then just pay at the end of the month,sd
190854,B,"Oh, yeah,",b
190855,B,"well that's, that's a good thing, because lot of people don't pay at the end of the month",sv
190856,A,"He, he likes that,",sd
190857,A,Uh-huh.,b
190858,B,and they just pay the minimum required balance.,sd
190859,A,And that's when you get into expenses.,sv
190860,B,"Yes,",aa
190861,B,and you get in over your head.,sv
190862,A,Right.,aa
190863,B,"It'll, uh,",%
190864,B,some people I know also try to use it as float where they buy something now,sd
190865,A,Uh-huh.,b
190866,B,"and say, well, I'm going to buy this when it's good and on sale",sd
190867,B,and then I can go ahead and pay for it when I get my check at the end of the month,^q
190868,A,Uh-huh.,b
190869,B,when I'm being paid.,^q
190870,A,Right.,b
190871,A,"Well, sometimes you do come on bargains and that,",sd
190872,A,and it's really useful.,sv
190873,B,That's true.,aa
190874,A,"And some places won't take, you know, like personal checks or cash, even",sd
190875,B,Uh-huh.,b
190876,A,but they would take a credit card.,sd
190877,B,Right.,aa
190878,B,"How how are the laws in Pennsylvania, uh, as, as regard, well not the laws, but the rates, credit card rates in Pennsylvania?",qo
190879,B,"For example down here, when you go up to a gas station you get an extra charge for credit cards than you would by paying for cash.",sd
190880,A,Uh-huh.,b
190881,A,Right.,b
190882,B,Are they the same there?,qy
190883,A,"We,",%
190884,A,"yeah,",ny
190885,A,"we have the same thing up here,",sd
190886,A,so we don't deal where they do that,sd
190887,A,"We you know, we go to places where they don't charge extra.",sd
190888,A,"Some of them charge five cents a gallon, even,",sd
190889,A,"like the gas stations more,",sd
190890,B,That's pretty steep.,ba
190891,A,"And, uh, we just try to avoid, you know, the ones that do that,",sd
190892,A,"we just don't, uh, go there because there's enough other ones around that don't charge you anything",sd
190893,B,Yes.,b
190894,A,"extra because actually, to me, credit cards are the same as cash,",sd
190895,B,"Uh-huh,",b
190896,B,uh-huh.,b
190897,A,"to me they are, anyway,",sd
190898,B,"Yes,",aa
190899,B,because you make the deduction at the time of the purchase,sd
190900,B,"and, and so that the end of the month or when you get your credit card bill are you saying that that way you're not left stranded and high and dry",qy
190901,A,Right.,aa
190902,A,"Right,",aa
190903,A,yeah.,aa
190904,A,Yes.,aa
190905,A,"Yeah,",ny
190906,A,right.,na
190907,B,Very good.,ba
190908,B,"You're, you're one of the good, I guess, good faithful shoppers that don't get into a problem when it comes to budgeting their money.",sd
190909,A,"Well, I can't say we never have.",sd
190910,A,"Now we have, you know, at times, made payments on our things,",sd
190911,B,Uh-huh.,b
190912,A,but we try not to.,sd
190913,A,"We try hard,",sd
190914,B,"Well, yeah,",b
190915,B,"well, I see that as an advantage to a credit card, also",sv
190916,A,Uh-huh.,b
190917,B,that you can can find yourselves in those situations and use a credit card to to help yourself.,sv
190918,A,Uh-huh.,b
190919,A,Right.,b
190920,A,Right.,b
190921,B,So I think that there's a great advantage to a credit card in those situations.,sv
190922,A,Uh-huh.,b
190923,A,"Yeah,",b
190924,A,"because sometimes, uh, there's times when you may, maybe couldn't take advantage of something",sv
190925,B,Uh-huh.,b
190926,A,but with a credit card you can.,sv
190927,A,So.,%
190928,B,"Uh-huh,",b
190929,B,uh-huh.,b
190930,B,"Um, do you have, uh, multiple credit cards?",qy
190931,A,Uh.,%
190932,B,And do you find that advantageous,qy
190933,B,"or,",qy
190934,A,"Well, I think we're narrowing it down, actually.",sd
190935,A,"Uh, uh, like I said, my husband likes them,",sd
190936,A,"and we have quite a few,",sd
190937,A,"but we really get, when you get down to the nitty gritty, there's probably three that we use most of the time.",sd
190938,B,Uh-huh.,b
190939,B,Right.,b
190940,B,"We're, we're actually in the same boat.",sd
190941,A,Uh-huh.,b
190942,B,"We like to use three, uh, basic credit cards.",sd
190943,A,Uh-huh.,b
190944,B,That way we're not confused,sd
190945,B,and we don't have an awful lot of expenses or surprises when it comes the end of the month.,sd
190946,A,"Uh-huh,",b
190947,A,uh-huh.,b
190948,B,"And, do you find that you get an awful lot of credit card applications through the mail?",qy
190949,A,"Oh, yes.",ny
190950,B,"Once a week,",sd
190951,B,"twice a week,",sd
190952,B,or three times a week.,sd
190953,A,"Well, it's not every week,",sd
190954,A,"but you, you do get them.",sd
190955,A,They make it very readily available.,sd
190956,B,Yeah.,b
