en,ru
"so that's going between Atlanta, D C area,","итак, это происходит между Атлантой, округ Колумбия,"
"Okay,","Окей,"
"so you've got,","итак, у вас есть,"
"Yeah,","Да,"
"those are actually areas that are hit pretty hard, I would think.","я бы подумал, что на самом деле это области, которые пострадали довольно сильно."
"Well, not, not as hard as some places out west because you don't get the, uh, major pollution sources as you do out in Denver with the  inversion  and Los Angeles and rest of California which is just terrible it sounds.","Ну, не так сильно, как в некоторых местах на западе, потому что здесь нет, э-э, основных источников загрязнения, как в Денвере с инверсией, Лос-Анджелесе и остальной Калифорнии, что просто ужасно звучит."
"Yeah,","Да,"
Denver's definitely,Денвер определенно
"yeah,","да,"
that's one of the worst.,это одно из худших.
Sure.,Конечно.
"Yeah,","Да,"
"Denver's that, that real good that real good, uh, example of sitting in a valley, kind of like Mexico City does, I guess.","Денвер - это такой, очень хороший, очень хороший, э-э, пример того, как можно сидеть в долине, примерно как в Мехико, я думаю."
Uh-huh.,Угу.
"Mexico City is historically been one of the worst in the, in the world for that.",Мехико исторически был одним из худших в мире по этому показателю.
Yeah.,Да.
"But I've been pretty lucky,","Но мне очень повезло,"
"I've lived in cities that really haven't had that much of a problem, although, uh, I'm really kind of based in Orlando, Florida","Я жил в городах, где на самом деле не было таких больших проблем, хотя, э-э, на самом деле я вроде как живу в Орландо, штат Флорида"
"and there, you can tell that it's getting worse.","и там вы можете сказать, что становится все хуже."
"I mean, it, it definitely it's not at a level comparable to Los Angeles or Denver","Я имею в виду, это, это определенно не на уровне, сравнимом с Лос-Анджелесом или Денвером"
"but you can,","но ты можешь,"
"Yeah,","Да,"
"there, it's almost all automobiles because there's not that much in the way of heavy industry, you know, that would be causing it.","там это почти все автомобили, потому что, знаете ли, в тяжелой промышленности не так уж много такого, что могло бы вызвать это."
Exactly.,Точно.
Yeah.,Да.
"And there's not that much in terms of, of public transportation down there.",И там не так уж много с точки зрения общественного транспорта.
Uh-huh.,Угу.
"There is,","Есть,"
"but it's kind of it's,","но это вроде как это,"
"what's  your, uh,","какой у тебя, э-э,"
Uh.,Ух.
are you into the Cowboys?,тебе нравятся ковбои?
"Oh, God, no","О, Боже, нет"
"Uh, no,","Эм, нет,"
"I'm not,","Я не,"
"I haven't been,","Я не был,"
I grew up in Dallas but I'm still not a Cowboys' man.,"Я вырос в Далласе, но я все еще не сторонник ковбоев."
I like Philadelphia Eagles.,"Мне нравится ""Филадельфия Иглз""."
"Oh, yeah?","О, да?"
Yeah.,Да.
"Well, that  that's all right.","Ну, что с этим все в порядке."
"That's my favorite team,","Это моя любимая команда,"
so.,так.
"Uh, now that Randall's coming back next season, I hope they'll be, do a little bit better.","Э-э, теперь, когда Рэндалл возвращается в следующем сезоне, я надеюсь, что они будут играть немного лучше."
They didn't do too bad last season.,В прошлом сезоне они выступили не так уж плохо.
Yeah.,Да.
"But, I hope they can do better.","Но я надеюсь, что они смогут добиться большего."
How about yourself?,Как насчет тебя самого?
"Well, I don't know.","Ну, я не знаю."
"I kind of go back and forth, uh, depending on who's really hot and who's not.","Я как бы хожу туда-сюда, э-э, в зависимости от того, кто действительно сексуален, а кто нет."
I guess I'm kind of a fair weather fan in a lot of respects.,"Наверное, во многих отношениях я в некотором роде фанат хорошей погоды."
Uh-huh.,Угу.
"But, uh, I guess if I have, uh, my druthers, I'd probably go for the Seattle Seahawks.","Но, э-э, я думаю, если бы у меня были, э-э, мои друзья, я бы, наверное, выбрал ""Сиэтл Сихокс""."
"Oh,","О,"
I kind of like them.,Они мне вроде как нравятся.
Yeah.,Да.
That's another one of my favorites.,Это еще один из моих любимых.
Yeah.,Да.
"They're kind of,","Они вроде как,"
"They're not, they're not my favorite totally.","Они не, они совершенно не мои любимые."
But I do like them.,Но они мне действительно нравятся.
"I like,","Мне нравится,"
yeah.,да.
Seahawks are good.,Морские ястребы хороши.
"They,","Они,"
"now that Steve Largent is gone, I kind of lose a little bit for them","теперь, когда Стива Ларджента не стало, я вроде как немного теряю из-за них"
"but you know, he,","но ты знаешь, он,"
Yeah.,Да.
"To be honest with you, I, I probably watch, uh, college a little bit more than I do pro.","Честно говоря, я, наверное, смотрю, э-э, колледж немного больше, чем ""профи""."
Really?,Действительно?
Yeah.,Да.
Huh.,Хм.
I kind of like college actually.,"Вообще-то, мне вроде как нравится колледж."
Quite a bit.,Совсем немного.
Yeah.,Да.
"That's kind of, that's kind of strange.","Это отчасти, это отчасти странно."
"It's too much running for me in, in college football.",Для меня слишком много бегать в студенческом футболе.
I like  I like the pros.,Мне нравятся профессионалы.
Is it?,Так ли это?
"They do, you know,","Они это делают, ты же знаешь,"
"it's more high tech,","это более высокотехнологично,"
"more, you know, players are apt to act a little bit different when they, when their jobs and their, when it's a job and not just, you know","более того, вы знаете, игроки склонны вести себя немного по-другому, когда они, когда их работа и их... когда это работа, а не просто, вы знаете"
"Yeah,","Да,"
yeah.,да.
That could be.,Это могло бы быть.
"when you're getting paid millions to do it, you I think they take it to another level.","когда тебе за это платят миллионы, ты, я думаю, выводишь это на другой уровень."
Yeah.,Да.
"But I can see it's more, you know, grunted out, run the ball type.","Но я вижу, что это больше, знаете ли, что-то вроде ""хрюкнул, запустил мяч""."
College football is a little bit different,Студенческий футбол немного отличается
"but,","но,"
Yeah.,Да.
You probably wouldn't like my favorite team in college then.,"Тогда тебе, наверное, не понравилась бы моя любимая команда в колледже."
who's that?,кто это?
Notre Dame,Собор Парижской Богоматери
No.,Нет.
I root for Nebraska quite a bit.,Я довольно сильно болею за Небраску.
Nebraska,Небраска
Yeah,Да
there's a running team.,есть беговая команда.
Yeah.,Да.
"That, that, that's boring for me.","Это, это, это скучно для меня."
"I, I'll take the passing teams any day.","Я, я приму проходящие команды в любой день."
Yeah.,Да.
"But,","Но,"
"Well, I can see, I can see definitely how you get into that.","Что ж, я вижу, я определенно вижу, как ты к этому относишься."
"I, to be honest with you, I find that too much running gets pretty boring as well","Я, честно говоря, нахожу, что слишком много бегать тоже становится довольно скучно"
and.,и.
Yeah.,Да.
"It's just, it's four yards, three yards eight yards, tackle.","Это просто, это четыре ярда, три ярда, восемь ярдов, подкат."
Right.,Верно.
"That's, you know, it gets kind of monotonous.","Это, знаете ли, становится немного однообразным."
"After awhile, I, I prefer forty, a nice forty yard flea flicker every now and then just, just to  juice it up a little bit","Через некоторое время я, я предпочитаю сорок, время от времени хорошенько промахиваться сорокаярдовой блохой, просто, просто чтобы немного взбодриться"
Sure.,Конечно.
"and but,","и, но,"
"Well, I think they're starting to realize that.","Что ж, я думаю, они начинают это понимать."
"A lot of the, like the big eight teams that used to run so much. I think they're starting to realize that they just can't compete anymore.","Многие из них, как команды ""большой восьмерки"", которые раньше так много бегали. Я думаю, они начинают понимать, что просто больше не могут конкурировать."
Yeah.,Да.
It's high dollar.,Это дорого стоит.
"You know, it's all, it's all money now.","Ты знаешь, теперь это все, это все деньги."
Even college is all  can we get on T V,"Даже колледж - это все, что мы можем получить на T V"
Right.,Верно.
so.,так.
Yeah.,Да.
"That's, that's,","Это, это,"
"So, uh, what's","Итак, э-э, что такое"
this World League is coming in?,эта Мировая лига вступает в силу?
"Uh, that's getting ready to start up, right?","Э-э, это уже готовится к запуску, верно?"
Right.,Верно.
Yeah.,Да.
Have you followed that very much,Вы очень внимательно следили за этим
"or,","или,"
"Uh, not really.","Э-э, не совсем."
"I, I don't think anything will ever take over the N F L.","Я, я не думаю, что что-то когда-нибудь возьмет верх над N F L."
"I think it's basically, you know, it's, it's an institution.","Я думаю, что это, по сути, вы знаете, это, это учреждение."
Yeah.,Да.
It's like if we tried to start something to take over major league baseball.,"Это как если бы мы попытались начать что-то, чтобы захватить высшую бейсбольную лигу."
"It's just, I just, you know.","Это просто, я просто, ты знаешь."
Yeah.,Да.
"I mean, it, it, it can be, it can take over part of it.","Я имею в виду, это, это, это может быть, это может занять часть этого."
"But it's never going to be the next,","Но это никогда не будет следующим,"
Right.,Верно.
It can take over a small market share,Он может занять небольшую долю рынка
"but nothing really,","но на самом деле ничего особенного,"
Yeah.,Да.
it's going to take a little bit.,это займет немного времени.
Some people are going to watch it,Некоторые люди собираются посмотреть это
"but it's not going to be wide spread super bowl and every Sunday afternoon or anything, you know.","но это не будет массовый суперкубок и не будет проходить каждое воскресенье днем или что-то в этом роде, вы знаете."
Right.,Верно.
"It's just, it's never going to reach that, that standard","Просто это никогда не достигнет того, этого стандарта"
"but,","но,"
Yeah.,Да.
I think I agree with you.,"Я думаю, что согласен с вами."
"It's, it's kind of interesting to see, uh, to see their claim of, you know, like world football.","Это, в некотором роде интересно наблюдать, э-э, видеть их заявления о, ну, знаете, как о мировом футболе."
"But, when in reality, it's really Americans playing somewhere else you know","Но, когда на самом деле это действительно американцы, играющие где-то в другом месте, вы знаете"
"Yeah,","Да,"
yeah.,да.
"It's kind of, it's kind of strange.","Это отчасти, это отчасти странно."
"Uh, I guess we're the only ones, who take it that far.","Э-э, я думаю, мы единственные, кто заходит так далеко."
Everybody else still nuts over soccer,Все остальные все еще сходят с ума по футболу
"but,","но,"
Yeah.,Да.
"Actually, uh, I kind of like soccer.","Вообще-то, э-э, мне вроде как нравится футбол."
I've  never really played it,Я никогда по-настоящему в нее не играл
Yeah?,Да?
"but, uh, I like the idea.","но, э-э, мне нравится эта идея."
"It's, it's an interesting game to watch.","Это, это интересная игра для просмотра."
That and rugby.,Это и регби.
"I've like to watch, rugby every now and then.",Мне нравится время от времени смотреть регби.
Yeah,Да
or Australian rules football.,или австралийские правила футбола.
"That's,","Это,"
"Yeah,","Да,"
whatever you want to call it there.,называйте это там как хотите.
Yeah.,Да.
That's some brutal stuff there.,Это какая-то жестокая штука.
"That's, that's worse than football as far as violence I think.","Это, по-моему, хуже, чем футбол, с точки зрения насилия."
Golly.,Боже мой.
Those guys kill each other out there.,Эти парни там убивают друг друга.
Rugby is something else.,Регби - это нечто другое.
"Yeah, .","Да, ."
"Yeah,","Да,"
there's an element there's definitely an element of stupidity in there somewhere,"где-то там есть элемент, определенно есть элемент глупости"
Yeah.,Да.
That's just wild.,Это просто дико.
That's why it's a a big college thing.,Вот почему это так важно для колледжа.
Yeah,Да
Rugby is definitely big in college,Регби определенно пользуется большим успехом в колледже
because it's something a bunch of fraternity guys can get together and get a good beer buzz going and do,"потому что это то, что кучка парней из братства может собраться вместе и хорошенько попить пива, и сделать"
"Right,","Правильно,"
exactly,именно так
Yeah.,Да.
"So, yeah,","Так что, да,"
I could see the feel for that.,"Я мог видеть, что ты чувствуешь к этому."
"But it's, it's pretty, it's fun to play.","Но это, это красиво, в это весело играть."
Yeah.,Да.
I'll give it that.,Я отдам ему должное.
It is fun to play. If you don't value your *listen--missing a word? very much.,В это весело играть. Если вы не цените свой *слушайте - пропустили слово? очень сильно.
You've played it then?,"Значит, вы в нее играли?"
"But, you know, I don't think rugby will ever be professional","Но, знаете, я не думаю, что регби когда-нибудь станет профессиональным"
"but  it, it's, it's,","но это, это, это,"
"No I doubt it, you know.","Нет, я сомневаюсь в этом, ты знаешь."
"Not, at  least not in this country anyway.","Нет, по крайней мере, в этой стране."
No.,Нет.
You can't stay healthy and do that.,Вы не можете оставаться здоровым и делать это.
That's a rough game.,Это грубая игра.
Yeah.,Да.
It is.,Это.
"But, uh, I don't know.","Но, э-э, я не знаю."
I don't know how my Eagles are going to do this year.,"Я не знаю, как мои ""Орлы"" собираются выступить в этом году."
"So you,","Так вы,"
"the, the Seahawks are an up and down kind of team.","""Сихокс"" - это команда, способная как на подъем, так и на спад."
They really are.,Они действительно такие.
Yeah.,Да.
Yeah.,Да.
"My, my, it's kind of odd. My roommate that I live with here, he's, uh, he's lived in Pennock, Minnesota. *two utts?","Боже, боже, это немного странно. Мой сосед по комнате, с которым я живу здесь, он, э-э, он жил в Пенноке, штат Миннесота. * два utt?"
Do you know where that is?,"Ты знаешь, где это?"
"Uh, no","Эм, нет"
I don't.,Я не.
"To tell you the truth, I'm,","Сказать по правде, я,"
"It, it's a small town.","Это, это маленький городок."
"It's about two hours,","Это около двух часов,"
it's in like central Minnesota.,это примерно в центральной Миннесоте.
"It's a couple of hours, uh, west of Minneapolis.",Это в паре часов езды к западу от Миннеаполиса.
Okay.,Хорошо.
"But, uh,","Но, э-э,"
"To tell you the truth, I'm not even really from here.","Сказать по правде, на самом деле я даже не отсюда."
You just live there now.,Ты просто живешь там сейчас.
Yeah.,Да.
"I'm, I'm up here for a year on an internship.","Я, я здесь на год на стажировке."
Uh-huh.,Угу.
"Well he's,","Ну, он,"
"But I, I actually live in Florida.","Но я, я на самом деле живу во Флориде."
Live in Florida.,Живу во Флориде.
Yeah.,Да.
Like the Seahawks,Как морские ястребы
"Well, you know, I  I mean, who, who   who the heck is going to root for Tampa Bay, right","Ну, вы знаете, я имею в виду, кто, кто, черт возьми, собирается болеть за Тампа-Бэй, верно"
"Hey, I, I  I've only been to Philadelphia twice","Эй, я, я, я был в Филадельфии всего дважды"
"and I, you know, I, I still like,","и мне, ты знаешь, мне, мне все еще нравится,"
"Really,","Действительно,"
really.,действительно.
"I mean, I guess I could go for Miami","Я имею в виду, я думаю, я мог бы поехать в Майами"
but I don't know.,но я не знаю.
"Yeah,","Да,"
but.,но.
"I'm from,","Я из,"
I root for Nebraska,Я болею за Небраску
"so I'm, I don't have a real love for Miami anyway.","так что я, в любом случае, по-настоящему не люблю Майами."
"But, I don't know,","Но, я не знаю,"
"I, I guess, I get, into pretty much,","Я, я думаю, я вхожу в довольно многое,"
What do you think?,Что вы думаете?
"Well, uh, I can't be terribly authoritative on what life was like thirty years ago, uh, because I'm not that old yet.","Ну, э-э, я не могу быть очень авторитетным в том, какой была жизнь тридцать лет назад, э-э, потому что я еще не настолько стар."
Uh-huh.,Угу.
Um,Хм
"I can be,","Я могу быть,"
but go ahead,но продолжайте
"Uh, I know that, uh,","Э-э, я знаю, что, э-э,"
"I mean obviously you look at, at the technological aspect of, of social change.","Я имею в виду, очевидно, что вы смотрите на технологический аспект социальных изменений."
"I mean you didn't have, uh, you didn't have video games.","Я имею в виду, что у тебя не было, э-э, у тебя не было видеоигр."
You didn't have home computers.,У вас не было домашних компьютеров.
You didn't have Xerox machines.,У вас не было ксероксов.
Right.,Верно.
"I mean, uh, you, you try to,","Я имею в виду, э-э, ты, ты пытаешься,"
"you go into a, a business today",сегодня ты идешь в бизнес
"and, you, you try to imagine the whole thing except running off of carbon paper","и ты, ты пытаешься представить себе все это, кроме как стекание с копирки"
"and it's almost inconceivable now because the Xerox machines and, and everything have become such, you know, such a, a a part of the way we live.","и сейчас это почти немыслимо, потому что ксероксы и все остальное стали такой, знаете ли, такой частью нашего образа жизни."
Right.,Верно.
We fax  everything.,Мы отправляем все по факсу.
"And ,","И ,"
Yeah.,Да.
We don't even wait for the mail anymore.,Мы даже больше не ждем почту.
Uh-huh.,Угу.
Right.,Верно.
"Yeah, uh,","Да, э-э,"
"a business associate of mine was, was talking about how it used to be where you would send things through the mail","мой деловой партнер рассказывал о том, как это было раньше, когда вы отправляли вещи по почте"
"and you had to do something,","и ты должен был что-то сделать,"
"this was concerning the S E C,","это касалось S E C,"
"and so if they had business to do, they had to finish it, you know, three days in advance so they could get it through the mail. Because you can get it there, you know *""Because"" as connector; sd in, in a matter of minutes you know, through a fax machine","и поэтому, если у них были дела, они должны были закончить их, знаете ли, за три дня до этого, чтобы они могли получить их по почте. Потому что вы можете получить его там, вы знаете * ""Потому что"" в качестве соединителя; sd in, в считанные минуты, вы знаете, через факсимильный аппарат"
Right.,Верно.
Uh-huh.,Угу.
Uh-huh,Ага
Right.,Верно.
"and because of that, these quote, unquote convenience type items have made work that much more intense and that much harder.",и из-за этого эти элементы типа удобства в кавычках и без кавычек сделали работу намного более интенсивной и намного сложнее.
Right.,Верно.
Because you're expected to work on stuff up until the last minute.,"Потому что от вас ожидают, что вы будете работать над материалом до последней минуты."
"You're expected to,","От вас ожидают, что вы,"
exactly.,точно.
"And I recently read an article on just this, that said stress today is so much worse","И недавно я прочитал статью именно об этом, в которой говорилось, что стресс сегодня намного хуже"
It should be less because we have a microwave,"Его должно быть меньше, потому что у нас есть микроволновая печь"
and our grandmothers had to bake brownies,а нашим бабушкам приходилось печь брауни
and we can throw them in a microwave for two minutes,и мы можем отправить их в микроволновую печь на две минуты
"but the more conveniences we have, the more that's expected of us","но чем больше у нас удобств, тем большего от нас ожидают"
Uh-huh.,Угу.
and we have no down time.,и у нас нет времени простоя.
Like we don't stop and wait for things to happen because we don't have to.,"Как будто мы не останавливаемся и не ждем, когда что-то произойдет, потому что в этом нет необходимости."
Yeah.,Да.
So we keep moving.,Так что мы продолжаем двигаться.
We don't stop and wait for the things to bake and this to happen and that to happen.,"Мы не останавливаемся и не ждем, пока все испечется, произойдет то-то и то-то."
We just hit buttons and keep going to the next thing.,Мы просто нажимаем на кнопки и переходим к следующему.
So we have no relaxation time in between,Так что у нас нет времени на расслабление в промежутках
Uh-huh.,Угу.
"so they say that's really a bad thing. That you need to learn a lot of ways to, to deal with that and get your, your time in between things.","поэтому они говорят, что это действительно плохо. Что тебе нужно научиться множеству способов справляться с этим и получать свое, свое время в перерывах между делами."
Uh-huh.,Угу.
So that's good.,Так что это хорошо.
That's an interesting point.,Это интересный момент.
"But I just think our, our family lives have changed drastically.","Но я просто думаю, что наша, наша семейная жизнь кардинально изменилась."
And I think that's,"И я думаю, что это"
of course a part of it is technology.,"конечно, часть этого - технология."
"I mean our kids, where would they be without Nintendo and, you know, their T V shows","Я имею в виду наших детей, где бы они были без Nintendo и, вы знаете, их телевизионных шоу"
and,и
some of that is really bad I think.,"я думаю, что кое-что из этого действительно плохо."
"But, we have all single families.",Но у всех нас есть семьи-одиночки.
So many single families now.,Сейчас так много одиноких семей.
"Uh, a lot of working,","Э-э, много работы,"
both parents are working.,оба родителя работают.
So there's a whole big effect on our kids,Так что это очень сильно влияет на наших детей
and not very many of my daughter's friends really are on their original mother and father.,и не очень многие друзья моей дочери на самом деле похожи на своих настоящих мать и отца.
"You know, I'm wondering what this is going to do in ten and twenty years.","Вы знаете, мне интересно, что это будет делать через десять и двадцать лет."
"Well, there's that","Ну, вот и все"
"and there's the fact that, you know, nowadays fewer and fewer couples are deciding to have kids which generally tends to happen.","и есть тот факт, что, вы знаете, в настоящее время все меньше и меньше пар решают завести детей, что обычно и происходит."
"I mean the U S would be actually declining in population slightly if it weren't for the fact that we, have continuation, large scale immigration into the country.","Я имею в виду, что население США на самом деле немного сократилось бы, если бы не тот факт, что у нас продолжается крупномасштабная иммиграция в страну."
You're probably right,"Наверное, ты прав"
And I'm an O B nurse,И я медсестра O B
"and that's never really occurred to me but that's, that's interesting.","и это никогда по-настоящему не приходило мне в голову, но это, это интересно."
I never really thought about it that way.,Я никогда по-настоящему не думал об этом с такой точки зрения.
"Yeah,","Да,"
yeah.,да.
"I saw that, the numbers on that awhile back","Я видел это, цифры на этом некоторое время назад"
"and I was like, uh-huh","и я такой: ""Ага"
so,так
"Yeah,","Да,"
yeah.,да.
That's true.,Это правда.
When is this good or not good. *listen,Когда это хорошо или нехорошо. *слушайте
"Well, uh, In terms of the long term effect, effect on, on America, in terms of the culture and everything, I don't know.","Ну, э-э, с точки зрения долгосрочного эффекта, влияния на Америку, с точки зрения культуры и всего остального, я не знаю."
We don't know that yet,Мы этого пока не знаем
"Uh,  Most of the, of the next generation is going to be in, or, or an, extremely large part of the next generation is going to be, you know, second generation, uh, from immigrant parents.","Э-э, большая часть следующего поколения будет в, или, или, чрезвычайно большая часть следующего поколения будет, вы знаете, вторым поколением, э-э, от родителей-иммигрантов."
Yeah.,Да.
I don't know either.,Я тоже не знаю.
That's true.,Это правда.
And they're going to be really struggling,И им придется по-настоящему нелегко
and I don't think that America is currently the type of environment where struggling up from the bottom is necessarily considered to be good,"и я не думаю, что Америка в настоящее время относится к тому типу среды, где борьба снизу вверх обязательно считается хорошей"
"Right,","Правильно,"
right.,верно.
"I mean, it's no longer the, the, uh, the accomplishment that it, that it once was","Я имею в виду, это больше не то, э-э, достижение, которым это, которым это когда-то было"
and not that many people are really trying I don't think,"и не так уж много людей действительно пытаются, я не думаю"
Yeah.,Да.
Yeah.,Да.
That's kind of scary.,Это немного пугает.
Huh. Well that's true.,"Хм. Что ж, это правда."
"But, I,","Но, я,"
"it's just very, very different","это просто очень, очень по-другому"
and I guess every ten years it's just been very different.,"и я думаю, что каждые десять лет все было совсем по-другому."
Yeah,Да
So. And I don't know what's going to happen.,"Так. И я не знаю, что должно произойти."
"Uh, I know what I'm seeing here at my job is that people are having their children much later in life  so that they're establishing careers","Э-э, я знаю, что я наблюдаю здесь, на своей работе, так это то, что люди заводят своих детей гораздо позже в жизни, так что они строят карьеру"
"Yeah,","Да,"
and they've got their homes,и у них есть свои дома
"and they've got,","и у них есть,"
"Okay Randall, uh, uh,","Ладно, Рэндалл, э-э, э-э,"
"do you have any special interest in, uh, space flight?","у вас есть какой-нибудь особый интерес к, э-э, космическим полетам?"
Oh yeah.,О да.
"Ever since I was a young and, uh, used to watch the old, uh, Apollo missions going off in, uh, classroom T V","С тех пор, как я был маленьким и, э-э, привык наблюдать за старыми, э-э, полетами ""Аполлона"" в, э-э, классном телевизоре"
Uh-huh,Ага
"Uh, I suspect a lot of people, uh, uh, got, uh, turned on by watching, watching those go off.","Э-э, я подозреваю, что многие люди, э-э, э-э, возбудились, наблюдая, как они взрываются."
Uh-huh.,Угу.
"Uh, very exciting.","Э-э, очень волнующе."
Yeah.,Да.
"The, uh, uh,","Тот, э-э, э-э,"
"I've I've always, uh, wanted very much, uh, to, uh, be somehow involved in all that. And, uh, to, uh, meet and, and to see, see it actually happen.","Я... я всегда, э-э, очень хотел, э-э, быть каким-то образом вовлеченным во все это. И, э-э, встретиться и, и увидеть, увидеть, как это происходит на самом деле."
Uh-huh.,Угу.
"Of course, I've really wanted to actually manage to get into space someday.","Конечно, я действительно хотел когда-нибудь действительно попасть в космос."
Uh-huh.,Угу.
"But, uh, that seems rather unlikely at this point, unfortunately.","Но, к сожалению, на данный момент это кажется довольно маловероятным."
What do you do now?,Чем ты сейчас занимаешься?
"Uh, computer programmer","Э-э, компьютерный программист"
Oh.,Ой.
"Unfortunately, that can be done from the ground","К сожалению, это можно сделать с земли"
Yeah.,Да.
"To bad, huh. *spelling: too","К плохому, ха. *правописание: слишком"
Yeah.,Да.
"Made the wrong, wrong career choice to get up into space","Сделал неправильный, неподходящий выбор карьеры, чтобы отправиться в космос"
"The, uh, uh,","Тот, э-э, э-э,"
"I used to think when I was, when I was younger that, uh, by this time we'd have lots more in stuff in space than we do now.","Раньше, когда я был... когда я был моложе, я думал, что к этому времени у нас в космосе будет гораздо больше вещей, чем сейчас."
"Uh-huh,","Ага,"
uh-huh.,угу.
"Uh, frustrating at times.","Э-э, временами это расстраивает."
Uh-huh.,Угу.
I don't know what you think about all that.,"Я не знаю, что ты думаешь обо всем этом."
"Well, uh, I, uh, I'm kind of young.","Ну, э-э, я, э-э, я вроде как молод."
I'm only twenty-two,Мне всего двадцать два
"and so, uh, uh, I'm not, you know,","и поэтому, э-э-э, я не такой, ты знаешь,"
"there's a lot that's happened in my lifetime as far as, uh, you know, with the space shuttle and all. Although plans to, uh, go to other planets have somewhat been thwarted in comparison to, uh, the sixties.","в моей жизни многое произошло, что касается, ну, вы знаете, космического челнока и всего остального. Хотя планы, э-э, отправиться на другие планеты были несколько сорваны по сравнению с, э-э, шестидесятыми."
Uh-huh.,Угу.
"Uh, although I have a and whatnot,","Э-э, хотя у меня есть и еще много чего,"
Yeah. Yeah.,Да. Да.
"it would be great  if we could find some way to, to, uh, use that to boost the economy.","было бы здорово, если бы мы могли найти какой-нибудь способ, э-э, использовать это для стимулирования экономики."
"Well, the, uh, uh,","Ну, э-э-э, э-э-э,"
"I've always, uh, felt that, uh, uh, one of the long-term solutions that, at least a few of our problems would be to have, uh, some sort of, uh, solar power satellites up.","Я всегда, э-э, чувствовал, что, э-э, э-э, одним из долгосрочных решений, по крайней мере, некоторых наших проблем, было бы создание, э-э, чего-то вроде, э-э, спутников на солнечной энергии."
Uh-huh.,Угу.
"Uh, because that's a, uh, you know, in singularly renewable resource that doesn't do it, that doesn't require, uh, uh, any particularly nasty environment impact.","Э-э, потому что это, э-э, вы знаете, исключительно возобновляемый ресурс, который этого не делает, который не требует, э-э, э-э, какого-либо особенно неприятного воздействия на окружающую среду."
Exactly.,Точно.
And you can just get as much power as you need up there.,"И вы можете просто получить там столько энергии, сколько вам нужно."
Uh-huh.,Угу.
It's just a matter of how big you build it.,"Это просто вопрос того, насколько большим вы его построите."
Uh-huh.,Угу.
"Uh, and, of course, the side effects of this is that you have to have, uh, lunar mining bases and space stations and easy transport into space and no things that I think we should be doing.","Э-э, и, конечно, побочными эффектами этого является то, что у вас должны быть, э-э, лунные шахтерские базы и космические станции, и легкий транспорт в космос, и никаких вещей, которые, я думаю, мы должны делать."
"So the side effects of doing that which I think would be good, you know, very, very good for for everyone in the long run is, uh, is it, some of the other things I'd like to see happen would happen also,","Итак, побочные эффекты от того, что я делаю, что, я думаю, было бы хорошо, вы знаете, очень, очень хорошо для всех в долгосрочной перспективе, это, э-э, не так ли, некоторые другие вещи, которые я хотел бы видеть, произошли бы также,"
"so I'm,","так что я,"
Right.,Верно.
Yeah.,Да.
"It seems like, uh, there's,","Похоже, что, э-э, есть,"
so you're talking about positive side effects then.,"значит, вы говорите о положительных побочных эффектах."
"Yeah,","Да,"
right.,верно.
"Okay,","Окей,"
I understand.,Я понимаю.
Right. Right.,Верно. Верно.
"Sure,","Конечно,"
that makes a lot of sense.,в этом есть большой смысл.
"The only problem is, of course, that, uh, that requires significant commitment from people to actually decide they want to put things like that up there.","Единственная проблема, конечно, в том, что, э-э, это требует значительной приверженности от людей, чтобы они действительно решили, что хотят разместить там подобные вещи."
Uh-huh.,Угу.
Yeah.,Да.
And they want to do the research,И они хотят провести исследование
"and  uh, they're all you know,","и, э-э, это все, что ты знаешь,"
Yeah.,Да.
"the only commitments that they're interested in making or even talking about are ones for flash value like, uh, the trip to Mars. Which is, would, would produce some useful scientific research and so forth,","единственные обязательства, которые они заинтересованы брать на себя или даже говорить о них, - это те, которые имеют мгновенную ценность, например, полет на Марс. Что привело бы к некоторым полезным научным исследованиям и так далее,"
"Right,","Правильно,"
exactly.,точно.
"but the same money could probably be far better spent on, uh, uh, lunar bases and solar power satellite research and, you know, so forth.","но те же деньги, вероятно, можно было бы гораздо лучше потратить на, э-э, э-э, лунные базы, исследования спутников солнечной энергии и, вы знаете, так далее."
Uh-huh.,Угу.
"It, it would it would be being done for the, uh, glitz and show factor to get politician votes instead of, instead of for, you know,","Это, это было бы, это было бы сделано для, э-э, блеска и шоу-фактора, чтобы получить голоса политиков вместо, вместо того, чтобы, вы знаете,"
Uh-huh.,Угу.
"we should eventually send someone, people to Mars but not just because it's glitzy to do so.","в конце концов, мы должны отправить кого-нибудь, людей на Марс, но не только потому, что это блестяще."
Right.,Верно.
"We should do it because, for, for the return we get for it.","Мы должны делать это, потому что, ради, ради отдачи, которую мы получаем за это."
