en,ru
Uh-huh.,Угу.
Sure.,Конечно.
Uh-huh.,Угу.
"uh, they can't use,","э-э, они не могут использовать,"
"like, I have a friend that's in the air conditioning heating business","например, у меня есть друг, который занимается кондиционированием воздуха и отоплением"
Uh-huh.,Угу.
and they have to pay a penalty for every ounce or pound of this certain type of freon that they use in the air conditioning systems,"и они должны платить штраф за каждую унцию или фунт этого определенного типа фреона, который они используют в системах кондиционирования воздуха"
Sure.,Конечно.
"therefore, the individual, every time they have a service call, if they have an old unit that's still using this twenty-two freon or whatever it is, it costs them three times as much to get it fixed","таким образом, каждый раз, когда человек обращается в сервисную службу, если у него есть старый агрегат, который все еще использует этот двадцатидвухкамерный фреон или что бы это ни было, его починка обходится ему в три раза дороже"
Uh-huh.,Угу.
Sure.,Конечно.
"and, uh, if you have a new high efficiency system that uses the new type of freons that do not release as many C F C into the atmosphere it doesn't cost as much so eventually people are going to have to go to newer systems, you know,","и, э-э, если у вас есть новая высокоэффективная система, которая использует новый тип фреонов, которые не выделяют столько C F C в атмосферу, это не будет стоить так дорого, так что в конечном итоге людям придется перейти на более новые системы, вы знаете,"
Uh-huh.,Угу.
Yeah.,Да.
Sure,Конечно
"But,","Но,"
"uh, the other thing when you're talking about freon with cars, uh, air conditioning, I'm sure over there it's a necessity versus something up here we can live without it","э-э, еще одна вещь, когда вы говорите о фреоне в автомобилях, э-э, кондиционерах, я уверен, что там это необходимость, а не что-то такое, без чего мы можем жить здесь, наверху."
Uh-huh.,Угу.
Right.,Верно.
but it's uncomfortable,но это неудобно
Uh-huh.,Угу.
"but, uh, this year my husband recharged our freon because it was, needed to be done,","но, э-э, в этом году мой муж подзарядил наш фреон, потому что это было необходимо сделать,"
"and one of the cans released entire amount of freon into the, uh, into the air because he opened it,","и одна из банок выпустила все количество фреона в... э-э... в воздух, потому что он открыл ее,"
Um.,Хм.
"and, I don't know if there was something wrong with it, or it, his directions weren't quite fully instructed onto that,","и, я не знаю, было ли с этим что-то не так, или это, его указания были не совсем полностью проинструктированы на этот счет,"
Uh-huh.,Угу.
and I was thinking how many other people,"и я думал, сколько еще людей"
"It's probably happened to millions of people,","Вероятно, это случалось с миллионами людей,"
"oh, sure,","о, конечно,"
"because if you take it into a service station, they want to charge you forty dollars just for, uh, freon, which only costs you about three dollars","потому что, если вы отнесете его на станцию техобслуживания, они захотят взять с вас сорок долларов только за, э-э, фреон, который стоит вам всего около трех долларов"
Uh-huh.,Угу.
Uh-huh.,Угу.
"so I have this feeling that freon probably will increase in price because it is something that people will have to take into consideration and say, Hey, that's that's right there.","итак, у меня такое чувство, что фреон, вероятно, подорожает, потому что это то, что люди должны будут принять во внимание и сказать: Эй, это то, что нужно."
Uh-huh,Ага
"I think it's like three or four dollars a, a can","Я думаю, это где-то три или четыре доллара за банку"
Yeah.,Да.
"and it takes about four to five cans to fill up a air conditioning unit in a car,","а чтобы заправить кондиционер в автомобиле, требуется от четырех до пяти банок,"
"and I, I thought about that,","и я, я думал об этом,"
and my husband even was kind of woozy after that because I'm sure he breathed it,"и мой муж даже был немного ошеломлен после этого, потому что я уверена, что он вдохнул это"
"Inhaled so much of it,","Вдохнул так много этого,"
uh-huh.,угу.
"but, uh, you think about that, all the people that are using freon and things like that","но, э-э, вы подумайте об этом, обо всех людях, которые используют фреон и тому подобное"
"Yeah,","Да,"
"well, of course in the, uh,","ну, конечно, в... э-э-э,"
"I think you probably noticed in the discount stores and places, in the hair sprays we're not seeing as many aerosol cans down here nearly everything is in the pump squirt,","Я думаю, вы, наверное, заметили, что в дисконтных магазинах и других местах, где продаются лаки для волос, мы не видим здесь такого количества аэрозольных баллончиков, почти все находится в распылителе,"
Exactly.,Точно.
What do you like to watch on television ?,Что вы любите смотреть по телевизору?
"Well, I guess a lot of the, uh,","Ну, я думаю, что многие из, э-э,"
something that's kind of more of a comedy.,"что-то, что больше похоже на комедию."
"We do have, uh, cable,","У нас действительно есть, э-э, кабельное,"
"and we have premium stations like H B O and Showtime and such,","и у нас есть премиальные станции, такие как H B O, Showtime и тому подобное,"
"and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them","и я думаю, что часто, когда я впервые включаю телевизор, я обычно хожу на них, потому что я за них плачу"
Yes,Да
"I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,","Я думаю, я хочу посмотреть, есть ли там что-то, что я действительно хочу увидеть, поэтому в конечном итоге я не смотрю прайм-тайм на некоторых стандартных каналах так часто, как обычно, я сначала переключаюсь на свои премиум-каналы,"
"Uh-huh,","Ага,"
uh-huh.,угу.
"Well we have cable,","Что ж, у нас есть кабель,"
"but we only have Cinemax,","но у нас есть только Cinemax,"
"and uh, I think our favorite night is, uh, Monday night,","и, э-э, я думаю, наш любимый вечер - это, э-э, вечер понедельника,"
Uh-huh.,Угу.
"and we start out with EVENING SHADE and MAJOR DAD,","и мы начинаем с ВЕЧЕРНЕЙ ТЕНИ и МАЙОРА ПАПЫ,"
Uh-huh.,Угу.
and I think that's the one night that we really try to watch television.,"и я думаю, что это единственный вечер, когда мы действительно пытаемся смотреть телевизор."
Uh-huh.,Угу.
You know my husband's always got it on.,"Ты же знаешь, мой муж всегда в нем."
Yeah.,Да.
"I'm not always sitting down,","Я не всегда сижу спокойно,"
"and,","и,"
Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,Вечер понедельника довольно хорош с МЕРФИ БРАУНОМ и ЖЕНЩИНАМИ-ДИЗАЙНЕРАМИ.
Yes.,Да.
"Yes,","Да,"
yes.,да.
"I just, I love that, all those, that two hours","Я просто, я люблю это, все эти, эти два часа"
Uh-huh.,Угу.
"and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE,","и, э-э, сегодня вечером я только что закончил с этой ЖЕНЩИНОЙ ПО ИМЕНИ ДЖЕКИ,"
did you watch did you watch it?,"вы смотрели, вы смотрели это?"
Uh-huh.,Угу.
"We had watched it, uh, I guess Sunday night and Monday night,","Мы смотрели это, э-э, я думаю, в воскресенье вечером и в понедельник вечером,"
but we didn't get to watch it tonight.,но нам не удалось посмотреть это сегодня вечером.
"Yeah,","Да,"
"it, it was pretty good,","это, это было довольно хорошо,"
"it, uh, sometimes I like a dramatization,","это, э-э, иногда мне нравится драматизировать,"
"and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","и мне нравится, э-э, у вас, когда у них были свои, э-э, э-э, детективные фильмы и все такое, они созданы для телевизионных фильмов"
Uh-huh.,Угу.
Uh-huh.,Угу.
"and, uh, I like those.","и, э-э, мне это нравится."
"We very seldom watch any, uh, Public Television, Channel Thirteen.","Мы очень редко смотрим какое-либо, э-э, Общественное телевидение, Тринадцатый канал."
Do you watch it much?,Вы часто его смотрите?
"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight.","Единственный вечер, когда мы склонны смотреть что-то из этого, - это воскресные вечера, начинающиеся довольно поздно, например, я говорю о десяти часах и, возможно, ближе к полуночи."
"They have some British comedy that we've, we've really liked,","У них есть какая-то британская комедия, которая нам, нам действительно понравилась,"
Yes.,Да.
and there's a variety.,и там есть разнообразие.
"Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED?","Кто-то из них, э-э, ЧЕРНАЯ ГАДЮКА, или ХОРОШИЕ СОСЕДИ, или ДА, ПРЕМЬЕР-МИНИСТР, и ВАС ОБСЛУЖИВАЮТ?"
"They, they rotate those around,","Они, они вращают их вокруг,"
"and, um, we like that British comedy.","и, гм, нам нравится эта британская комедия."
"British comedy is very fast,","Британская комедия развивается очень быстро,"
you really have to listen,ты действительно должен выслушать
Yes,Да
but.,но.
Now we haven't watched any of those.,Сейчас мы не смотрели ни одного из них.
"They're real good,","Они действительно хороши,"
"but they do come on kind of late,","но они действительно появляются немного поздно,"
but we really do enjoy those.,но нам это действительно нравится.
Sometimes we get to watching some stuff on the Discovery Channel.,Иногда нам удается посмотреть кое-что на канале Discovery.
"Yes,","Да,"
now we have watched some things on that.,теперь мы кое-что посмотрели на этот счет.
And I'm amazed sometimes what I see on there.,"И иногда я поражаюсь тому, что я там вижу."
But I'm very intrigued.,Но я очень заинтригован.
"I, one time I was watching an operation,","Я, однажды я наблюдал за операцией,"
"and I thought, Gee, I don't believe I'm watching.","и я подумал: ну и дела, я не верю, что смотрю."
"Yeah,","Да,"
"we had, uh,","у нас был, э-э,"
"I don't know,","Я не знаю,"
"my husband loves to, uh, that male syndrome of flicking that channel,","моему мужу нравится, э-э, этот мужской синдром переключения этого канала,"
"so, you know, and he's sit in front of it","итак, вы знаете, и он сидит перед этим"
"and, and he went by","и, и он прошел мимо"
"and he said, Whoops,","и он сказал: Упс,"
"and he backed up,","и он отступил,"
"and, you know, there's this surgery going on as we're eating our dinner you know,","и, вы знаете, пока мы ужинаем, происходит эта операция, вы знаете,"
Yeah.,Да.
and I'm saying let's move right on,"и я говорю, давайте двигаться дальше"
"Yeah,","Да,"
"right,","право,"
"right,","право,"
"But our grandchildren like that Discovery Channel if they're over here, because lots of times it will have things on, uh, animals","Но нашим внукам нравится канал ""Дискавери"", если они здесь, потому что часто там показывают, э-э, животных"
Uh-huh.,Угу.
Uh-huh.,Угу.
"and they just thoroughly, you know, enjoy that","и они просто полностью, вы знаете, наслаждаются этим"
Uh-huh.,Угу.
"in fact, I think they were watching something on, uh, whales, or killer sharks, one or the other couple of weeks ago over here","на самом деле, я думаю, они смотрели что-то о, э-э, китах или акулах-убийцах, одну или другую пару недель назад здесь"
Uh-huh.,Угу.
Uh-huh.,Угу.
"and, uh, so we have watched that","и, э-э, итак, мы наблюдали за этим"
Uh-huh.,Угу.
"and, uh, otherwise, of course my husband's into the football","и, э-э, в остальном, конечно, мой муж увлекается футболом"
Oh.,Ой.
"and, you know, I will watch that some if I'm reading or doing something else, you know with him.","и, вы знаете, я буду смотреть это иногда, если я читаю или делаю что-то еще, вы знаете, с ним."
Right.,Верно.
"Yeah,","Да,"
I'm not into watching sports.,Я не увлекаюсь просмотром спортивных состязаний.
"Now my husband likes to watch football,","Сейчас мой муж любит смотреть футбол,"
"he's not really into, uh, baseball or basketball too much,","на самом деле он не слишком увлекается, э-э, бейсболом или баскетболом,"
"but, uh, football, soon as it's fall, then he likes to watch college on Saturday, and then of course Cowboys on Sunday.","но, э-э, футбол, как только наступает осень, тогда он любит смотреть колледж в субботу, а потом, конечно, ковбоев в воскресенье."
Yes.,Да.
"Yes,","Да,"
"and sometimes now we're getting that, uh, the other football where they play it inside,","и иногда теперь мы получаем этот, э-э, другой футбол, в который они играют внутри,"
"and you know, this is a, you know, this is too much","и ты знаешь, это, ты знаешь, это уже слишком"
"Saturdays and Sunday, this is fine,","По субботам и воскресеньям это прекрасно,"
"but do we have to carry this on into the summer and the spring you know, all of that,","но должны ли мы продолжать это летом и весной, вы знаете, все это,"
Yeah.,Да.
"and, uh, but he will, uh, he'll flip around,","и, э-э, но он будет, э-э, он перевернется с ног на голову,"
"I think the other night we had on, uh, uh, it was a, it was car races, some kind of car races where they were bumping over hills and flying into the air and coming down.","Я думаю, что прошлой ночью у нас были, э-э-э, это были автомобильные гонки, что-то вроде автомобильных гонок, где они натыкались на холмы, взлетали в воздух и спускались."
I don't know what channel he found that on,"Я не знаю, на каком канале он это нашел"
Um.,Хм.
"and, uh, but he will turn that on, especially for, if, again, if our, uh, oldest grandson is over here.","и, э-э, но он включит это, особенно, если, опять же, если наш, э-э, старший внук будет здесь."
He's ten,Ему десять
Uh-huh.,Угу.
"and, uh, they'll find something like that and just absolutely sit glued to it, I, you know,","и, э-э, они найдут что-нибудь подобное и просто будут сидеть как приклеенные к этому, я, ты знаешь,"
"I keep telling them it's the same mentality you know,","Я продолжаю говорить им, что это тот же самый менталитет, вы знаете,"
"and something's wrong,","и что-то не так,"
"and, uh, but, uh, and we very seldom watch television on a Friday night or Saturday night, because we're not home","и, э-э, но, э-э, и мы очень редко смотрим телевизор вечером в пятницу или субботу, потому что нас нет дома"
Oh.,Ой.
"and, uh, so, and Sundays, uh, we usually have, all of our kids are over on Sunday,","и, э-э, итак, по воскресеньям, э-э, у нас обычно все наши дети приезжают в воскресенье,"
"so, you know, we don't get into that, except that sometimes we'll get into their home videos","так что, вы знаете, мы не вдаемся в это, за исключением того, что иногда мы попадаем в их домашние видео"
Um.,Хм.
do you ever watch that?,ты когда-нибудь смотришь это?
"Yeah,","Да,"
"the,","то,"
you mean talking about the funny home videos and stuff,ты имеешь в виду разговоры о забавных домашних видео и прочем
"Yeah,","Да,"
uh-huh,ага
"yeah,","да,"
"those are pretty good but true to life,","они довольно хороши, но верны жизни,"
that are sometimes so dumb,которые иногда бывают такими глупыми
"I mean, some of the,","Я имею в виду, некоторые из,"
"But very true to life,","Но очень верный жизни,"
"I mean, I've seen our family in several of those situations","Я имею в виду, я видел нашу семью в нескольких подобных ситуациях"
"Okay,","Окей,"
"you want to tell me first how you feel about the proposal,","ты хочешь сначала сказать мне, как ты относишься к этому предложению,"
"Well um, I, I just think the way that things are going that, um, it would be good for young people to go ahead and have, um, dedicate themselves to at least something.","Ну, эм, я, я просто думаю, что при том, как идут дела, эм, было бы хорошо, если бы молодые люди шли вперед и, эм, посвятили себя хотя бы чему-то."
Uh-huh.,Угу.
"I know, like the Mormon religion, you know, they require two years of service, uh, missionary service","Я знаю, как и религия мормонов, вы знаете, они требуют двухлетнего служения, э-э, миссионерского служения"
The boys,Мальчики
"right,","право,"
the boys,мальчики
"not the girls, the boys.","не девочки, а мальчики."
"yeah,","да,"
"and, um, so, but I think it would be good for all young people you know, to be able to, to do something like that um, so that, um, you know, I don't know, I just feel it would be good for them to do that.","и, эм, итак, но я думаю, что было бы хорошо для всех молодых людей, которых вы знаете, иметь возможность делать что-то подобное, эм, так что, эм, вы знаете, я не знаю, я просто чувствую, что им было бы полезно это сделать."
Uh-huh.,Угу.
Uh-huh.,Угу.
Uh-huh.,Угу.
"I, I thought it would be good, too,","Я, я тоже подумала, что это было бы хорошо,"
"but I did not think it would be good that they all do something like the Peace Corps because not all young people would have, uh, what it takes to go like that because I think it takes a certain person to, to be able to do something like that,","но я не думал, что было бы хорошо, если бы все они занимались чем-то вроде Корпуса мира, потому что не у всех молодых людей было бы, э-э, то, что нужно для этого, потому что я думаю, что нужен определенный человек, чтобы быть способным сделать что-то подобное.,"
Yeah.,Да.
Uh-huh.,Угу.
but there's a lot of other public service things that could be done.,"но есть много других вещей, которые можно было бы сделать для государственной службы."
"Oh, sure.","О, конечно."
"Oh, yeah,","О, да,"
"and, and even, even in our home towns there's a lot of um, public service things that they could do uh, you know, drug rehabilitation and and alcohol and, and just, uh, helping old people, and, um, uh, you know, helping cripple, just helping somebody else","и, и даже, даже в наших родных городах есть много, эм, общественных услуг, которые они могли бы сделать, эм, вы знаете, реабилитация наркоманов и алкоголиков и, и просто, эм, помощь старикам, и, эм, эм, вы знаете, помощь калекам, просто помощь кому-то еще"
Uh-huh.,Угу.
Right.,Верно.
Right.,Верно.
"Yes,","Да,"
yeah.,да.
"and I think that art of giving is something that, um, we don't have very much any more.","и я думаю, что искусство отдавать - это то, чего, гм, у нас уже не так много."
Uh-huh.,Угу.
"Yeah,","Да,"
I think it would be that.,"Я думаю, что это было бы так."
"When they say this proposal, is this something that they're just suggesting,","Когда они говорят об этом предложении, это то, что они просто предполагают,"
"or are they actually,","или они на самом деле,"
"why, why, why did they call it a proposal,","почему, почему, почему они назвали это предложением,"
"that,","тот,"
"Oh, I think they just gave it a title","О, я думаю, они просто дали этому название"
Uh-huh.,Угу.
"but is this not something that's, um, in legislation or in work some","но разве это не то, что, гм, есть в законодательстве или в работе некоторых"
Uh-huh.,Угу.
That's what I wondered.,Вот что меня интересовало.
"yeah,","да,"
"no, no,","нет, нет,"
"it's not,","это не,"
"it's just a, just a topic,","это просто, просто тема,"
It'd be good character builder.,Это было бы хорошим формирователем характера.
"I think so, too.",Я тоже так думаю.
"I think so, too.",Я тоже так думаю.
"Um, because there's so many, um, kids who have, uh, you know, so much money and so much free time and, uh, nothing to do, um, and nothing to give their time to.","Эм, потому что есть так много, эм, детей, у которых, эм, вы знаете, так много денег и так много свободного времени, и, эм, нечего делать, эм, и нечему уделять свое время."
Uh-huh.,Угу.
"Um, they don't even have a direction to give their, their time to,","Эм, у них даже нет направления, которому они могли бы уделить свое, свое время, чтобы,"
"so I think it would be really good for people to, um, to be able to give their time in, in, uh, some kind of public service, uh, even in our government, you know, as, uh, aids to, uh, you know, Congress, uh, people","поэтому я думаю, что было бы действительно хорошо, если бы люди, эм, могли уделять свое время, эм, какой-нибудь государственной службе, эм, даже в нашем правительстве, вы знаете, как, эм, помощь, эм, вы знаете, Конгрессу, эм, людям"
Right.,Верно.
Uh-huh.,Угу.
"so, um, yeah,","так что, эм, да,"
"it would be, it'd be really good I think.","это было бы, я думаю, это было бы действительно хорошо."
Uh-huh.,Угу.
"Well, people that are, um, have received sentences in jail, they have, uh, some of them are going out and doing, uh, they have to go out and do public service activities which to me is, is good.","Ну, люди, которые, эм, получили тюремные сроки, они, эм, некоторые из них выходят на улицу и занимаются, эм, они должны выходить на улицу и заниматься общественной деятельностью, что, на мой взгляд, хорошо."
Uh-huh.,Угу.
Right.,Верно.
"Oh, yeah,","О, да,"
"oh yeah,","о да,"
I agree with you.,Я согласен с вами.
"This is something that, um, like you say, is it's character building um, you know, learning how to, to give to others, and being less selfish","Это то, что, эм, как вы говорите, формирует характер, эм, вы знаете, учится отдавать другим и быть менее эгоистичным"
Uh-huh.,Угу.
"and,","и,"
"Well, I think sometimes it gives you a better picture of what some of the other people live like, you know, what what some of the other parts of the world are like or even other parts of the neighborhood some of the people, how they live","Ну, я думаю, иногда это дает вам лучшее представление о том, как живут некоторые другие люди, вы знаете, на что похожи некоторые другие части мира или даже другие районы по соседству с некоторыми людьми, как они живут"
Uh-huh.,Угу.
Right.,Верно.
"Uh-huh,","Ага,"
"uh-huh,","ага,"
yeah.,да.
"or,","или,"
"Oh, I agree with you,","О, я согласен с тобой,"
"I agree with you,","Я согласен с вами,"
"and I think, uh, young people are so, um, uh, focused just on themselves and their activities, and whose going out with whom, et cetera that, uh, you know, to get a taste of what the real world is actually about doing that public service would be great.","и я думаю, эм, молодые люди настолько, эм, эм, сосредоточены только на себе и своей деятельности, и на том, кто с кем встречается, и так далее, что, эм, вы знаете, было бы здорово почувствовать, каков реальный мир на самом деле, занимаясь общественной службой."
Uh-huh.,Угу.
Uh-huh.,Угу.
Uh-huh.,Угу.
Yeah.,Да.
"Yeah,","Да,"
"because that's one thing that's hard, with young people, you, you can't tell them how things are","потому что это единственное, что трудно с молодыми людьми, ты, ты не можешь рассказать им, как обстоят дела"
Right.,Верно.
they have to see for themselves,они должны увидеть это сами
Uh-huh.,Угу.
"now of course this might be after they've gone through their teen years,","теперь, конечно, это может произойти после того, как они пройдут через свои подростковые годы,"
I don't know what their thought is on what age that this should be done.,"Я не знаю, что они думают о том, в каком возрасте это следует делать."
"Oh, yeah,","О, да,"
"I would think so, like right after, um, high school you know, even if it was the, the, their, um, that summer right after high school you know, three months,","Я бы так подумал, например, сразу после, эм, старшей школы, вы знаете, даже если бы это было их, эм, тем летом, сразу после старшей школы, вы знаете, три месяца,"
Uh-huh.,Угу.
Uh-huh.,Угу.
"Of course they've already gone through the period of time where they need more direction you know, they, their teenage years and that they really sometimes need a little better direction to go and something,","Конечно, они уже прошли через период времени, когда им нужно больше направления, вы знаете, они, их подростковые годы, и что им действительно иногда нужно немного лучшее направление, чтобы идти и что-то еще,"
Uh-huh.,Угу.
"Uh-huh,","Ага,"
uh-huh.,угу.
"course now Peace Corps, that couldn't be done of course, until they were done with school","конечно, теперь Корпус мира, конечно, этого нельзя было сделать, пока они не закончат школу"
"Right,","Правильно,"
"right,","право,"
"You know, something that out, that was outside of, uh, outside of school","Ты знаешь, что-то такое, что было за пределами, э-э, за пределами школы"
Uh-huh.,Угу.
"yeah,","да,"
"but, yeah,","но, да,"
"you know, right, right after you graduate from, um, high school, because a lot of people are just, um, uh, Well gee whiz, what do I do now if they're not focused on going to college,","ты знаешь, правильно, сразу после того, как ты закончишь, эм, среднюю школу, потому что многие люди просто, эм, эм, ну и ну, что мне теперь делать, если они не сосредоточены на поступлении в колледж,"
Uh-huh.,Угу.
"and, uh, you know, having that, that, uh, gung ho plan uh, that's, you know, setting their life goals.","и, э-э, вы знаете, имея этот, этот, э-э, безумный план, э-э, это, знаете ли, постановка их жизненных целей."
Uh-huh.,Угу.
Kind of an in-between time.,Своего рода промежуточное время.
Uh-huh.,Угу.
"Uh-huh,","Ага,"
"yeah,","да,"
"so to me, see that would be the, the, uh, the greatest time for, um, you know, teenagers to, to do that, would be right after they graduated from high school.","так что, по-моему, понимаете, это было бы, э-э, лучшим временем для, э-э, вы знаете, подростков, чтобы сделать это, было бы сразу после того, как они закончат среднюю школу."
Uh-huh.,Угу.
"But as for its being required you know, we're just not, we're not based on, on that, uh type of a system. Um.","Но что касается того, что это обязательно, вы знаете, мы просто не... мы не основаны на... на таком типе системы. Эм."
Yeah.,Да.
Huh-uh.,Ха-ха.
"No,","Нет,"
"and like I said, not, now all young people should be able to do something,","и, как я уже сказал, нет, сейчас все молодые люди должны уметь что-то делать,"
"but not all certainly would be geared to, even the, the Mormon boys that go out, not all of them go,","но не все, конечно, были бы приспособлены даже к тем мальчикам-мормонам, которые ходят гулять, не все из них ходят,"
Uh-huh.,Угу.
"I mean it's disaster if they don't go,","Я имею в виду, что это катастрофа, если они не пойдут,"
Right.,Верно.
"but but some of them are not,","но но некоторые из них не являются,"
"Oh, right.","О, точно."
they're just not made to do that type of thing,они просто не созданы для таких вещей
"Uh-huh,","Ага,"
uh-huh.,угу.
and they just aren't able to do it.,и они просто не в состоянии этого сделать.
"Yeah,","Да,"
"yeah,","да,"
"so, um, yeah,","так что, эм, да,"
it'd be good,это было бы хорошо
"but like I said, requiring it would be, uh,","но, как я уже сказал, требовать этого было бы, э-э,"
"Okay,","Окей,"
it's pressed.,он нажат.
Are you still there?,Ты все еще там?
I'm ready,Я готов
Okay,Окей
"So what's, uh, things that you look for when you go out to dinner?","Итак, на какие, э-э, вещи ты обращаешь внимание, когда идешь куда-нибудь поужинать?"
"Oh, I just like a nice, quiet, nice atmosphere and of course good food","О, мне просто нравится приятная, тихая, приятная атмосфера и, конечно же, хорошая еда"
Uh-huh.,Угу.
"That's always, that's always a concern, but just a nice quiet easy place maybe candlelight something just to relax, you know because I don't really go out to dinner that much,","Это всегда, это всегда вызывает беспокойство, но просто хорошее тихое непринужденное место, может быть, что-нибудь при свечах, чтобы просто расслабиться, ты знаешь, потому что на самом деле я не так часто хожу куда-нибудь ужинать.,"
Huh.,Хм.
so.,так.
Uh-huh.,Угу.
"Well, we don't go out to dinner that much either.","Ну, мы тоже не так часто ходим куда-нибудь ужинать."
"We try to get out maybe like once every month and a half or something like that,","Мы стараемся выбираться, может быть, раз в полтора месяца или что-то в этом роде,"
Uh-huh.,Угу.
"but I definitely want to go to a place that's nice and clean, you know.","но я определенно хочу пойти в хорошее и чистое место, ты знаешь."
Right.,Верно.
"Um, I've been to some that's been terrible.","Эм, я был на некоторых, которые были ужасны."
"You know, you see cockroaches crawling around and everything, you know.","Вы знаете, вы видите, как вокруг ползают тараканы и все такое, вы знаете."
Oh,О
But I try to get one that's nice and clean,"Но я стараюсь, чтобы он был красивым и чистым"
"and then I like to, you know, good food and good service.","и потом, мне нравится, знаете ли, хорошая еда и хорошее обслуживание."
Yeah.,Да.
So.,Так.
"Yeah,","Да,"
"where you don't feel rushed, you know","где ты не чувствуешь, что тебя торопят, ты знаешь"
"Yeah,","Да,"
right.,верно.
"and you can just relax, and stay as long as you want.","и ты можешь просто расслабиться и оставаться здесь столько, сколько захочешь."
"Right,","Правильно,"
right.,верно.
So is there some nice places to go to eat in Plano?,"Итак, есть ли в Плано хорошие места, где можно поесть?"
"Well, nearby.","Ну, неподалеку."
We're almost in Dallas.,Мы почти в Далласе.
We're just north of Dallas.,Мы находимся к северу от Далласа.
Uh-huh.,Угу.
So we have quite a bit between us and there.,Так что у нас есть довольно много общего между нами и там.
It's about ten miles,Это около десяти миль
"Uh-huh,","Ага,"
uh-huh.,угу.
and there is all kinds of restaurants,и там есть всевозможные рестораны
"and, I had one that was a favorite for a long time,","и у меня был один, который долгое время был моим любимым,"
and then it changed hands and doubled the prices,а потом он перешел из рук в руки и удвоил цены
and then it finally went out of business.,"а потом она, наконец, обанкротилась."
Um.,Хм.
"So, but it was really nice.","Так что, но это было действительно приятно."
It had a fireplace.,В нем был камин.
"Um, that sounds beautiful.","Хм, это звучит красиво."
"Yeah,","Да,"
it was really nice.,это было действительно приятно.
They had entertainment sometimes,Иногда у них были развлечения
and you could just really relax there and enjoy it.,и вы могли бы просто по-настоящему расслабиться там и наслаждаться этим.
"Uh-huh,","Ага,"
uh-huh.,угу.
"Uh-huh,","Ага,"
uh-huh.,угу.
Well. This is only a little small city.,Хорошо. Это всего лишь маленький городок.
But it's gone,Но это ушло
"Uh, we have, uh,","Э-э, у нас есть, э-э,"
"excuse me, I didn't think my coughing would come back.","извините меня, я не думал, что мой кашель вернется."
"Anyhow, we have only like one, uh, restaurant that's kind of nice.","В любом случае, у нас есть только один, э-э, ресторан, который в некотором роде симпатичный."
"You know, they have prime rib on, uh, weekends","Знаешь, у них по выходным подают первоклассные ребрышки"
Uh-huh.,Угу.
"and then they have about six miles from here is called, a little city called Wesley,","и потом, у них есть примерно в шести милях отсюда так называемый маленький городок под названием Уэсли,"
"and they have a Wesley Hotel there that they serve food,","и у них там есть отель Уэсли, где подают еду,"
"and the atmosphere there is really, really nice.","и атмосфера там действительно, действительно приятная."
"Oh, that's nice.","О, это мило."
"So, and then if we really want to, you know, something different we go to Modesto which is like twenty minutes away.","Итак, а потом, если мы действительно хотим, знаете, чего-то другого, мы отправляемся в Модесто, который находится примерно в двадцати минутах езды."
Uh-huh.,Угу.
Right.,Верно.
"But, uh, we don't have any fast foods here in this small city","Но, э-э, у нас здесь, в этом маленьком городе, нет никаких фаст-фудов"
That is probably very fortunate for you.,"Это, вероятно, очень удачно для вас."
Do you have kids?,У вас есть дети?
Do I have kids?,Есть ли у меня дети?
Yeah.,Да.
"Well, I have a son,","Что ж, у меня есть сын,"
but he's grown up.,но он вырос.
"Oh, because I have a twelve year old that would eat a happy meal every night, you know,","О, потому что у меня есть двенадцатилетний ребенок, который ел бы хэппи мил каждый вечер, понимаешь,"
"and now's she's graduated to two cheeseburgers,","а теперь она перешла на два чизбургера,"
Uh-huh.,Угу.
"so something's happened here,","значит, здесь что-то произошло,"
"but, but, um, you know, McDonald's is definitely at the top of her list,","но, но, эм, вы знаете, McDonald's определенно возглавляет ее список,"
and I hate these places.,и я ненавижу эти места.
Yeah.,Да.
"All the kids seem to love McDonald's don't they, you know.","Знаешь, кажется, все дети любят ""Макдоналдс"", не так ли?"
"Uh-huh,","Ага,"
"they do,","они делают,"
and I don't think there's an ounce of nutritional value in anything they have.,"и я не думаю, что во всем, что у них есть, есть хоть капля питательной ценности."
