en,ru
There's one that's got some diamonds on it.,"Есть один, на котором есть несколько бриллиантов."
For how many calls?,На сколько звонков?
Does it say?,Там написано?
I haven't quite figured that out.,Я еще не совсем разобрался в этом.
"I thought it was eight or nine,","Я думал, что было восемь или девять,"
"but seems like too nice a prize for nine, just nine calls, isn't it?","но кажется, это слишком хороший приз за девять, всего девять звонков, не так ли?"
Uh-huh.,Угу.
"Says when we have enough calls from you, you will receive in the mail a numbered certificate for your calls and and explanation how to redeem, for gifts.","Говорит, что когда у нас будет достаточно звонков от вас, вы получите по почте номерной сертификат на ваши звонки и объяснение, как его обменять на подарки."
background saying Stephen did you start the,"предыстория: Стивен, ты начал"
in background: pour some charcoal in,на заднем плане: насыпьте немного древесного угля в
Are you listening to him?,Ты его слушаешь?
"No,","Нет,"
I'm trying not to.,Я пытаюсь этого не делать.
He's telling me to start the grill.,Он говорит мне разжечь гриль.
Oh,О
"It says three for a B gift, five for a C gift, et cetera.","Там написано, что три за подарок категории ""В"", пять за подарок категории ""С"" и так далее."
And this only goes up to F.,И это касается только F.
So I thought that was somewhere around nine.,"Так что я подумал, что это было где-то около девяти."
"But anyway, it's got these beautiful watches on it.","Но в любом случае, на нем есть эти красивые часы."
Let me see what else,"Позвольте мне посмотреть, что еще"
"it has a, uh, clock radio that also plays uh, you know, tapes.","там есть, э-э, радиочасы, которые также воспроизводят, э-э, ну, вы знаете, кассеты."
"Then it's got, oh some binoculars, and some pretty brass lamps.","Потом там есть, о-о, несколько биноклей и несколько симпатичных латунных ламп."
"Got some, oh, a food processor.","У меня есть, о, кухонный комбайн."
So it's not all stuff that T I makes.,"Так что это не все, что делает T I."
"Oh no,","О нет,"
"I don't,","Я не,"
"I haven't seen anything in here that T I makes. The Mister Coffee, the double Mister Coffee, you know, the two.","Я не видел здесь ничего, что делает T I. Мистер Кофе, двойной Мистер кофе, ну, вы знаете, вдвоем."
"Oh, and there's a phone in here that's hilarious.","О, и здесь есть телефон, который просто умора."
"It has a button you can push,","На нем есть кнопка, которую вы можете нажать,"
if you get a call you don't like then it makes machine gun noise,"если вы получаете звонок, который вам не нравится, то он издает звук пулемета"
"And then there's an attache case, and cordless telephone,","А еще есть атташе-кейс и беспроводной телефон,"
"and then there's a card table, doesn't have any chairs, just a card table. Oh, some more jewelry, suitcases,","а еще есть карточный столик, в нем нет никаких стульев, только карточный столик. О, еще немного украшений, чемоданы,"
and have you seen those anniversary lamps where the little balls go around.,"а вы видели эти юбилейные лампы, где маленькие шарики летают по кругу?"
You mean the clocks.,Ты имеешь в виду часы.
"Yeah,","Да,"
clocks.,часы.
Yeah.,Да.
"I can,","Я могу,"
"I'm going crazy,","Я схожу с ума,"
my daughter's playing the piano,моя дочь играет на пианино
and I can't think.,и я не могу думать.
"Oh, god.","О, боже."
"It's got one of those,","В нем есть один из тех,"
"and um, well, it's got a lot, I mean, pages and pages.","и, эм, ну, в нем много, я имею в виду, страниц за страницами."
"It's got wheelbarrows. A lot of kitchen stuff, of the mixer, the toaster, a waffle maker, popcorn popper, all kinds of stuff like that.","Там есть тачки. Много кухонных принадлежностей: миксер, тостер, вафельница, поппер для попкорна и тому подобное."
"Here's where, here's a calculator but it's not even made by T I,","Вот где, вот калькулятор, но он даже не сделан T I,"
isn't that funny.,разве это не смешно?
"Did they mail that to you, or he brought it to you?","Они отправили это вам по почте, или он сам принес это вам?"
He brought it home.,Он принес это домой.
Huh.,Хм.
"I believe it came in his, uh, his mail.","Я полагаю, это пришло по его, э-э, почте."
"Here's a camera and a dustbuster and some tools, someone, a lot of tools, a man might like you know.","Вот камера, пылесборник и кое-какие инструменты, кое-кто, много инструментов, мужчине может понравиться, вы знаете."
"Yeah,","Да,"
so you're bound to find something you want.,"так что вы обязательно найдете то, что вам нужно."
"Oh yeah,","О да,"
you're bound to.,ты обязан это сделать.
All kinds of phones and clocks,Все виды телефонов и часов
"and, uh, here's more jewelry","и, э-э, вот еще украшения"
"and oh, there's even pictures and little porcelain things to put on a coffee table.","и, о, здесь даже есть картинки и маленькие фарфоровые безделушки, которые можно поставить на журнальный столик."
"Oh, here's some brass animals, brass candlesticks,","О, вот несколько медных зверей, медные подсвечники,"
they're pretty.,они хорошенькие.
So I'm sure you'd find something.,"Так что я уверен, вы бы что-нибудь нашли."
Yeah.,Да.
"And, uh.","И, эм."
"Well, you know,","Ну, ты знаешь,"
"Silver plated bowls and stuff. There's a lot of stuff, it's a big booklet.","Посеребренные чаши и все такое. Там много всего, это большой буклет."
"Well, do you know you have a ten limit, a ten minute time limit.","Ну, ты знаешь, что у тебя есть ограничение на десять минут, ограничение по времени на десять минут?"
"Oh, no.","О, нет."
"Well that's okay,","Ну, это нормально,"
"and then they come on and tell you, and they tell you got five seconds to say good-bye.","а потом они приходят и говорят тебе, и они говорят, что у тебя есть пять секунд, чтобы попрощаться."
"Oh, well, it's been fun,","О, что ж, это было весело,"
this is my first time to do it.,"это мой первый раз, когда я это делаю."
We'll keep talking if we want to come up with something else.,"Мы продолжим разговор, если захотим придумать что-то еще."
Yeah.,Да.
"Let's see, oh,","Давай посмотрим, о,"
"I tried exercise classes,","Я пробовал заниматься физическими упражнениями,"
and I never would go.,и я бы никогда не пошел.
"We fin,","Мы заканчиваем,"
"we joined, ex.","мы присоединились, бывший."
"I went to Metropolitan a couple of years ago,","Я учился в Метрополитен пару лет назад,"
"so I sit and study,","поэтому я сижу и изучаю,"
"I sit in class,","Я сижу в классе,"
"and I have really ballooned up since then,","и с тех пор я действительно раздулся,"
"and, so, he's says I ought to join one of those that makes you go,","и, итак, он говорит, что я должен присоединиться к одному из тех, кто заставляет тебя идти,"
"but ,","но ,"
"They don't either,","Они тоже этого не делают,"
"Well the first one I joined, they went out of business","Ну, первая компания, к которой я присоединился, обанкротилась"
and they transferred it to another one that was really far away.,"и они перенесли его в другой, который был действительно далеко."
That's a very common experience.,Это очень распространенный опыт.
"And we were going to do it,","И мы собирались это сделать,"
there was four of us together.,нас было четверо вместе.
"Well, then forget that,","Ну, тогда забудь об этом,"
it wasn't near me.,это было не рядом со мной.
No.,Нет.
"And then the second time I was going to do it at Richland College,","А потом, во второй раз, я собирался сделать это в Ричлендском колледже,"
"and we,","и мы,"
"I just get with another friend,","Я просто встречаюсь с другим другом,"
and we'd end up just smoking cigarettes and riding around like we couldn't find the place,"и мы заканчивали тем, что просто курили сигареты и катались по округе, как будто не могли найти нужное место"
That's funny,Это забавно
So my husband's just discouraged me on those things.,Так что мой муж просто отговаривал меня от этих вещей.
"Right,","Правильно,"
"well, if you, if you can make yourself do the tread mill, I mean, gosh, that's a good workout.","ну, если ты, если ты можешь заставить себя делать беговую дорожку, я имею в виду, черт возьми, это хорошая тренировка."
"Oh yeah,","О да,"
"my husband said he's never joined a course, right.","мой муж сказал, что он никогда не записывался ни на какие курсы, верно."
And I got one of those Jane Fonda workout tapes that I dubbed from a friend.,"И я получил от друга одну из тех кассет с тренировками Джейн Фонда, которые я дублировал."
Uh-huh.,Угу.
That didn't last long,Это продолжалось недолго
"I had a baby, I think","Кажется, у меня был ребенок"
"Yeah,","Да,"
"right,","право,"
"each one of those puts on a few pounds, doesn't it.","каждый из них прибавляет в весе несколько фунтов, не так ли?"
How many children do you have?,Сколько у вас детей?
Two.,Два.
"Yeah,","Да,"
"I do, too.",Я тоже так думаю.
"Two,","Два,"
"a girl, one's in college,","девушка, одна из которых учится в колледже,"
"so I don't have a, have a baby anymore","так что у меня больше нет, завести ребенка"
"Oh, Lord,","О, Господи,"
you're lucky.,тебе повезло.
"Well, I've got a step-daughter,","Что ж, у меня есть падчерица,"
she's in college.,она учится в колледже.
"Oh, well.",Ну что ж.
So there's where the money goes.,Так вот куда уходят деньги.
"tell me about it,","расскажи мне об этом,"
"tell me, ,","скажите мне, ,"
Where's you,Где ты
"putting two of us through, isn't he lucky.","провел через это двоих из нас, разве ему не повезло?"
Two.,Два.
"Well, me, I'm going, and my daughter Janet in Austin.","Ну, а я, я уезжаю, и моя дочь Джанет в Остин."
Uh.,Ух.
"Yeah,","Да,"
right.,верно.
"So, I'll probably have to sell the prize I get","Так что, вероятно, мне придется продать полученный приз"
Where you going to school?,Куда ты ходишь в школу?
U T A right here.,Ты прямо здесь.
And what are you doing?,И что ты делаешь?
"Well, I'm, um, going to be certified as an English teacher teach English as a second language.","Ну, я, эм, собираюсь получить сертификат преподавателя английского языка, преподающего английский как второй язык."
I just got my certification.,Я только что получил свой сертификат.
You're kidding.,Ты шутишь.
Huh-uh.,Ха-ха.
"Oh, that's ,","О, это ,"
"The test is a booger. The test, the exit test.","Тест - это козявка. Тест, тест на выход."
Hard.,Трудный.
It's hard.,Это тяжело.
"Oh, no.","О, нет."
It is so hard.,Это так тяжело.
Uh-huh.,Угу.
how are the other ones.,как поживают другие?
I haven't taken any of the exit tests.,Я не проходил ни одного из тестов на выход.
See I didn't have to take any other exit test because I've been teaching for quite a while.,"Видите ли, мне не пришлось проходить никаких других тестов на выходе, потому что я преподаю уже довольно давно."
"Oh, yeah,","О, да,"
"before they started ,","прежде чем они начали ,"
But I've heard they're terrible.,"Но я слышал, что они ужасны."
Really.,Действительно.
Bilingual is just horrendous.,Двуязычие - это просто ужасно.
I've had friends fail that twice.,"У меня были друзья, которые дважды терпели неудачу в этом."
Really.,Действительно.
I didn't know any of this.,Я ничего из этого не знал.
None of my friends have failed the English or the education ones,"Никто из моих друзей не провалился ни по английскому, ни по образованию"
Good.,Хорошо.
I really ought to take those quickly while I still remember some.,"Мне действительно следует принять их побыстрее, пока я еще что-то помню."
Uh-huh.,Угу.
"Yeah,","Да,"
right after you get out.,"сразу после того, как ты выйдешь."
I know. .,Я знаю. .
Boring,Скучный
and they really don't help you a whole lot.,и на самом деле они вам не очень-то помогают.
"Now see, I went to E T","Теперь видите, я пошел в E T"
and I took one course through T W U,и я прошел один курс через T W U
and boy yelling in most of the training I've got has been through Dallas just teaching E S L.,"и парень, кричащий на большинстве тренингов, которые у меня были, проходил в Далласе, просто обучая E S L."
Oh .,Ой.
From Chapter One Tea ...,"Из первой главы ""Чай""..."
"and she's expecting the end of this month,","и она ожидает конца этого месяца,"
and she's the only one that lives near by.,"и она единственная, кто живет поблизости."
"Oh, well that will be nice though.","О, что ж, хотя это было бы неплохо."
"So the rest live in,","Так что остальные живут в,"
"one lives in Connecticut,","один живет в Коннектикуте,"
"and couple lives in Pittsburg,","и пара живет в Питтсбурге,"
and one lives near D. C.,и один живет недалеко от Вашингтона.
"So, uh ...","Так что, эм..."
But still sort of up in that general  area of the country,Но все еще вроде как в этой общей части страны
Yeah,Да
Yeah,Да
so you can probably see them sometimes.,"так что вы, вероятно, можете иногда их видеть."
"Yeah,","Да,"
"we see them once in a while, a couple of times a year at least,","мы видим их время от времени, по крайней мере пару раз в год,"
Yeah,Да
"and the ones in Pittsburg, of course, we see more often,","и те, что в Питтсбурге, конечно, мы видим чаще,"
Yeah,Да
"So, uh ...","Так что, эм..."
Okay.,Хорошо.
All right,В порядке
I'm ready to go.,Я готов идти.
"Well, uh, what kind of recycling do you have in your area?","Ну, э-э, какой вид переработки у вас есть в вашем районе?"
"Well, they've been trying different things.","Ну, они пробовали разные вещи."
"One, one of the biggest problems seems to be we don't, they don't have anyplace to put some of the things that need recycled.","Одна из самых больших проблем, по-видимому, заключается в том, что у нас нет, у них нет места, куда можно положить некоторые вещи, которые нуждаются в переработке."
Uh-huh.,Угу.
Right now we've recycled glass for years because we have a glass industry in our community.,"Прямо сейчас мы перерабатываем стекло в течение многих лет, потому что в нашем сообществе есть стекольная промышленность."
"Oh, what,","О, что,"
which one is that?,который из них это?
Owens.,Оуэнс.
"Oh, uh-huh.","О, угу."
"Owens . Um,","Оуэнс. Хм,"
so glass has been recycled for a long time.,"таким образом, стекло было переработано в течение длительного времени."
"Uh, we have a cycling area set up here at our house,","Э-э, у нас здесь, в нашем доме, оборудована велосипедная зона,"
"the Boy Scouts have, and they've done that for years.","у бойскаутов есть, и они делают это в течение многих лет."
"Uh, the stores are recycling their plastic bags now.","Э-э, магазины сейчас перерабатывают свои пластиковые пакеты."
You can take them back in,Вы можете забрать их обратно в
"and they have bins to collect those. Uh, the aluminum cans.","и у них есть мусорные баки для их сбора. Э-э, алюминиевые банки."
Uh-huh.,Угу.
"They try to do the, uh, newspapers",Они пытаются писать в... э-э... газетах
"and, uh, they had to close their area down because they couldn't sell it.","и, э-э, им пришлось закрыть свой район, потому что они не могли его продать."
"They were,","Они были,"
"what they were doing was shredding it and trying to sell it to farmers for bedding for their animals,  and that type of thing.","что они делали, так это измельчали его и пытались продать фермерам в качестве подстилки для их животных и тому подобного."
Uh-huh.,Угу.
"And that didn't work,","И это не сработало,"
"but, but somebody told me that they were charging as much for it as they did for straw. Which is why they couldn't sell it,","но, но кто-то сказал мне, что они берут за это столько же, сколько и за солому. Вот почему они не смогли его продать,"
Oh.,Ой.
Yeah.,Да.
"you know, because the farmers would buy the straw if it's a, you know, similar price.","вы знаете, потому что фермеры купили бы солому, если бы она была, ну, знаете, по сходной цене."
Sure.,Конечно.
"And let's see,","И давайте посмотрим,"
is there anything else.,есть ли что-нибудь еще?
"Okay,","Окей,"
"I think by this Fall it's going to be required that the town of Clarion, which we'll live nearby, will have mandatory recycling started","Я думаю, что к этой осени потребуется, чтобы в городе Кларион, где мы будем жить неподалеку, началась обязательная переработка отходов"
"so,","так,"
On just particular things,Только о конкретных вещах
"or,","или,"
"Uh, mainly the glass, the aluminum, the plastics.","Э-э, в основном стекло, алюминий, пластик."
Uh-huh.,Угу.
"Uh,","Ух,"
"Well, it sounds like they're doing quite a bit.","Что ж, похоже, они делают совсем немного."
"Well, we're working hard on it because we're fighting also in our area a large hazardous waste incinerator which we do not want built","Что ж, мы усердно работаем над этим, потому что также боремся в нашем районе с большим заводом по сжиганию опасных отходов, который мы не хотим строить"
Uh.,Ух.
"and, uh, we would like industry to do more before they build these big, huge incinerators.","и, э-э, мы бы хотели, чтобы промышленность сделала больше, прежде чем они построят эти большие-преогромные мусоросжигательные заводы."
Yeah.,Да.
"And, uh, we, we just feel they should, they should offer industry some incentives to do more reducing of their waste products and reusing,","И, э-э, мы, мы просто считаем, что они должны, они должны предложить промышленности некоторые стимулы для большего сокращения своих отходов и повторного использования,"
Uh-huh.,Угу.
"them,","их,"
"because some of those companies that are doing it have, save money eventually.","потому что некоторые из тех компаний, которые этим занимаются, в конечном итоге экономят деньги."
"At first, apparently, it costs more to get started.","Поначалу, по-видимому, начать стоит дороже."
Right.,Верно.
"But once they get established, then it's a money saving thing.","Но как только они закрепляются, это позволяет сэкономить деньги."
"Well, our company does some things, all of which I couldn't even tell you about.","Что ж, наша компания занимается некоторыми вещами, о которых я даже не смог бы вам рассказать."
I don't know all of them,Я не знаю их всех
"but,","но,"
And what is T I?,"И что такое ""Я""?"
"Uh, Texas Instruments.","Э-э, Texas Instruments."
"Oh, okay.","О, ладно."
Yeah .,Да.
"Gee,","Ничего себе,"
"my, my son works for,","мой, мой сын работает на,"
"no,","нет,"
"not for that,","не для этого,"
okay.,Хорошо.
"Excuse me, go ahead","Извините меня, продолжайте"
"Well, I, I was just curious as how you got hooked up with this, this speech type of thing.","Ну, мне, мне просто было любопытно, как тебя зацепило это, этот тип речи."
"Well, my son works in, uh, for the federal government.","Ну, мой сын работает, э-э, на федеральное правительство."
"He's, he works in a computer laboratory.","Он, он работает в компьютерной лаборатории."
Oh,О
"and he,","и он,"
"And, uh, it was through him that, that, uh,","И, э-э, именно через него это, это, э-э,"
Yeah.,Да.
"Well, here at work, um, each one of us has two trash baskets in our office","Ну, здесь, на работе, у каждого из нас в офисе есть две корзины для мусора"
"and one of those is designed for any kind of paper products that, um, they want to use, you know, for recycling.","и один из них предназначен для любого вида бумажных изделий, которые, гм, они хотят использовать, ну, вы знаете, для вторичной переработки."
They can't deal with every type.,Они не могут справиться со всеми типами.
"Uh, maybe you could tell me, what is the difference between office paper waste and just like newspapers?","Э-э, может быть, вы могли бы сказать мне, в чем разница между офисными бумажными отходами и обычными газетами?"
"Well, I guess I don't know specifically, except that, uh, for the paper that they want to recycle, they do not want any newspaper, um, and things like candy wrappers or, uh, that type of thing.","Ну, я думаю, я не знаю конкретно, за исключением того, что, э-э, для бумаги, которую они хотят переработать, им не нужны никакие газеты, э-э, и такие вещи, как фантики от конфет или, э-э, что-то в этом роде."
"Let's see,","Давайте посмотрим,"
I have a list here.,У меня здесь есть список.
"Um, they don't want lunch sacks or brown envelopes, uh, phone books.","Эм, им не нужны пакеты для ланча или коричневые конверты, эм, телефонные книги."
"So there are, you know, a lot of kinds of things that they don't want, but then any kind of computer paper, letters, uh, booklets,","Так что, знаете, есть много вещей, которые им не нужны, но тогда любая компьютерная бумага, письма, э-э, буклеты,"
they'll even take things that are bound.,"они возьмут даже то, что связано."
Um.,Хм.
"Um, and it doesn't all have to be like white.","Хм, и не обязательно все должно быть таким же белым."
"They'll take colored folders,","Они возьмут цветные папки,"
"Oh, really.","О, действительно."
"and, and, uh, even some of those can have plastic tabs on them.","и, и, э-э, даже на некоторых из них могут быть пластиковые язычки."
Um.,Хм.
"So it's, it's hard to kind of figure out, you know, which things are the right ones.","Так что, знаете ли, трудно понять, какие вещи являются правильными."
Um.,Хм.
"I mean I, I'll frequently have to look at the list, if it's something that I don't throw away all the time.","Я имею в виду, что мне часто придется просматривать список, если это то, что я не выбрасываю постоянно."
Yeah.,Да.
"But, um, they do that","Но, эм, они делают это"
"and then we use, uh, different chemicals and things,","а потом мы используем, э-э, разные химикаты и прочее,"
"and I know that about how they take care of that sort,  of thing.","и я знаю это о том, как они заботятся о такого рода вещах."
"Right,","Правильно,"
yeah.,да.
"I, I don't know all the details,","Я, я не знаю всех подробностей,"
"Right,","Правильно,"
yeah.,да.
but they're really on top of that.,но они действительно на высоте этого.
Yeah.,Да.
And there probably some other things that I don't about because we're a real large company.,"И, вероятно, есть еще какие-то вещи, о которых я не знаю, потому что мы действительно большая компания."
"Uh-huh,","Ага,"
uh-huh.,угу.
And I just don't have contact with them.,И у меня просто нет с ними контакта.
Uh-huh.,Угу.
"But in our, uh, city,","Но в нашем, э-э, городе,"
"well, I live in a suburb of Dallas","ну, я живу в пригороде Далласа"
Uh-huh.,Угу.
"and they have initiated a newspaper recycling whereby they pick it up from your alley, uh, one day a week and all you have to do is bundle it.","и они инициировали переработку газет, в соответствии с которой они забирают их из вашего переулка, э-э, один раз в неделю, и все, что вам нужно сделать, это свернуть их."
Uh-huh.,Угу.
Uh-huh.,Угу.
Uh-huh.,Угу.
"Uh, all around Dallas there are a lot of recycling centers where you can take things, sometimes for money um, but most of those are real far away from like where I live at any rate.","Э-э, по всему Далласу есть много центров утилизации, куда можно сдать вещи, иногда за деньги, но большинство из них, во всяком случае, очень далеко от того места, где я живу."
Uh-huh.,Угу.
"Well it would be inconvenient to, in other words to,","Ну, это было бы неудобно, другими словами, для,"
"Very inconvenient,","Очень неудобно,"
"and, um, it's just, you know, hasn't been very practical to get into a lot of those things.","и, гм, просто, знаете ли, было не очень практично вдаваться во многие из этих вещей."
"If they would make it something where they, you know, would pick it up at the curb or at least make it, you know, down the street and at the corner,  type of thing, uh,","Если бы они сделали что-нибудь такое, где они, ну, знаете, подобрали бы это у обочины или, по крайней мере, сделали бы это, ну, знаете, дальше по улице и на углу, типа того, э-э,"
"Right,","Правильно,"
more areas where they would pick it up.,"больше областей, где они могли бы это подхватить."
"Yeah,","Да,"
Yeah.,Да.
that wouldn't be so bad.,это было бы не так уж плохо.
Yeah.,Да.
"Um, our grocery store, like yours, will take the, uh, plastic bags","Эм, наш продуктовый магазин, как и ваш, примет, эм, пластиковые пакеты"
"and they'll also take the, the paper bags back.",и они также заберут бумажные пакеты обратно.
"Um, uh-huh.","Эм, угу."
"But, um, uh, you mentioned the, uh, glass type of stuff.","Но, эм, эм, вы упомянули, эм, что-то вроде стекла."
"The reason I ask you about that is years ago, and it, it changed names somewhere along the line, but, um, my dad used to work for Knox Glass in,  Knox, Pennsylvania.","Причина, по которой я спрашиваю вас об этом, была много лет назад, и где-то по ходу дела сменились названия, но, эм, мой отец раньше работал в Knox Glass в Ноксе, Пенсильвания."
"Oh, well, Knox is just over the hill here","О, ну что ж, Нокс находится прямо здесь, за холмом"
"Oh, really?","О, правда?"
"They,  they no longer are, you know, active.","Они, они больше, знаете ли, не активны."
Yeah,Да
"it's,","это,"
"Yeah,","Да,"
"they were taken over by Glass Containers years ago,","много лет назад их заменили стеклянной тарой,"
Yeah.,Да.
"and, but he worked for them for like thirty-one years.","и, но он проработал на них около тридцати одного года."
"Oh, for heaven's sake.","О, ради всего святого."
"And he used to travel up there to Knox quite a bit,","И он довольно часто ездил туда, в Нокс,"
Yeah.,Да.
"and, and I even did once when I was a child,","и, и я даже сделал это однажды, когда был ребенком,"
"Oh, for heaven's sake.","О, ради всего святого."
"you know, so,","ты знаешь, так что,"
"Well, we only live probably about fifteen, twenty miles from Knox.","Ну, мы живем, наверное, всего в пятнадцати-двадцати милях от Нокса."
"Oh, really?","О, правда?"
"Yeah,","Да,"
uh-huh.,угу.
"Yeah,","Да,"
"we,","мы,"
I was looking through our photo album not long ago,Не так давно я просматривал наш фотоальбом
"and they had,  had some pictures and things in there of Knox.","и у них там было, было несколько фотографий Нокса и тому подобное."
"I'll be darn,","Я буду чертовски,"
yeah.,да.
"But, uh, I guess that's about it, you know, as far as what goes on that I know about.","Но, э-э, я думаю, на этом все, вы знаете, насколько мне известно о том, что происходит."
"Uh-huh,","Ага,"
uh-huh.,угу.
I think people are getting more interested,"Я думаю, что люди становятся все более заинтересованными"
and they are more concerned.,и они больше обеспокоены.
"And we're just, we're just real concerned about this incinerator because we really, they want to put it right in, uh, in between two of our main water sheds that feed the Clarion River.","И мы просто, мы просто очень обеспокоены этим мусоросжигательным заводом, потому что мы действительно, они хотят разместить его прямо между двумя нашими основными резервуарами для воды, которые питают реку Кларион."
Um.,Хм.
"And, uh, we, we just, we just don't want it anyplace","И, э-э, мы, мы просто, мы просто не хотим этого нигде"
"We feel that we, that they should give businesses more incentives to do more recycling and more reduction and, and more reuse and all those things that could be done.","Мы считаем, что мы, что они должны предоставить предприятиям больше стимулов для большей переработки и сокращения выбросов, а также для повторного использования и всего того, что можно было бы сделать."
Yeah.,Да.
"We, we just don't think, we don't think some of the politicians are really interested in our best interests.","Мы, мы просто не думаем, мы не думаем, что некоторые политики действительно заинтересованы в наших наилучших интересах."
Yeah,Да
"that's,","это,"
"And, uh, it's, it's been a real struggle and a hardship for a lot of people in our area that we've, have, you know, have been fighting against this thing in trying to have things changed,  to make them more, more right,","И, э-э, для многих людей в нашем районе это была настоящая борьба и трудности, с которыми мы, вы знаете, боролись против этого, пытаясь что-то изменить, сделать их более правильными,"
Uh-huh.,Угу.
"but, uh,","но, э-э,"
"Well, I think probably more people, you know, would participate if they just made it a little easier,","Ну, я думаю, что, вероятно, больше людей, вы знаете, приняли бы участие, если бы они просто сделали это немного проще,"
Uh-huh.,Угу.
"and like you say, make it, um, better for companies to do these things, and get involved in it without huge cost to them,","и, как вы говорите, сделайте так, чтобы компаниям было, гм, лучше делать эти вещи и участвовать в этом без огромных затрат для них,"
"Uh-huh,","Ага,"
uh-huh.,угу.
Right.,Верно.
"because obviously,  no one wants to spend a lot of money,  just to deal with trash, you know.","потому что, очевидно, никто не хочет тратить много денег только на то, чтобы иметь дело с мусором, вы знаете."
Right.,Верно.
"Uh, well,  We're, we're going to pay for that, that whether we pay industry or,  pay,","Э-э, ну, мы, мы собираемся заплатить за это, независимо от того, платим ли мы промышленности или... платим,"
"Yeah,","Да,"
that's true.,это правда.
"we, we've already paid industry for like these super fund that's cleaning up.","мы, мы уже заплатили индустрии за подобные суперфонды, которые занимаются уборкой."
"We paid industry for it,","Мы заплатили промышленности за это,"
"we pay, all help to pay to have them haul it away from their place,","мы платим, все помогаем платить за то, чтобы они увезли это со своего места,"
and where they put it now they found it's not a safe place.,"и там, куда они положили его сейчас, они обнаружили, что это небезопасное место."
It's leaked,Это утечка информации
"and now they have to clean those up,","и теперь они должны их убрать,"
"and it's our money that's cleaning this,  stuff up.","и это наши деньги, которые убирают это барахло."
That's right.,Верно.
"And now they want to put it in,","И теперь они хотят поместить это в,"
they burn it,они сжигают его
and that will make another hazardous dump,и это приведет к еще одной опасной свалке
Uh-huh.,Угу.
and eventually they'll have to do something with that.,и в конце концов им придется что-то с этим делать.
"We'll pay for it again,","Мы заплатим за это снова,"
That's true.,Это правда.
so why not pay industry.,так почему бы не заплатить промышленности?
This is my feeling.,Это мое чувство.
"Why not pay industry a little more,","Почему бы не заплатить промышленности немного больше,"
Uh-huh.,Угу.
"Also probably look at packaging and,  that sort of thing.","Также, вероятно, обратите внимание на упаковку и тому подобное."
definitely.,определенно.
"We don't, we don't need three quarters of,  what we get.","Нам не нужно, нам не нужны три четверти того, что мы получаем."
"Huh-uh,","Ха-а-а,"
huh-uh.,ха-ха.
"No,","Нет,"
"but they think, and probably they're right, people buy it easier .","но они думают, и, вероятно, они правы, что людям проще это купить."
"I, uh,","Я, э-э,"
that's their marketing.,это их маркетинг.
"Yeah,","Да,"
yeah.,да.
"Well,","Что ж,"
"And I know people would be willing to do more, like saving their newspapers and that, if they had a place to take them.","И я знаю, что люди были бы готовы сделать больше, например, сохранить свои газеты и тому подобное, если бы у них было куда их отнести."
We don't have anyplace right now that will take them.,"Прямо сейчас у нас нет места, которое могло бы их принять."
Yeah.,Да.
"I, I'm,","Я, я,"
"guess our city, you know, in picking them up must take them somewhere else,  and get something for them.","думаю, наш город, вы знаете, забирая их, должен отвезти их куда-нибудь еще и купить что-нибудь для них."
Uh-huh.,Угу.
"Probably,","Возможно,"
yeah.,да.
"But I don't that it's a big money,","Но я не думаю, что это большие деньги,"
About how many calls have you made on this system?,"О том, сколько звонков вы совершили по этой системе?"
"Uh, I've originated only a, a few.","Э-э, я создал всего несколько."
"Oh, okay,","О, ладно,"
yeah.,да.
But I've received quite a few.,Но я получил довольно много.
"I, uh, I only started doing it after, uh, I started getting calls and said, oh, heck,","Я, э-э, я начал делать это только после того, как, э-э, мне начали звонить и говорить: ""О, черт возьми,"
"that's right,","это верно,"
I'm supposed to make a few calls.,Я должен сделать несколько звонков.
So I started about a month ago,"Итак, я начал около месяца назад"
"and I,","и я,"
Uh-huh.,Угу.
"this is getting close to twenty here which is I think is about all, uh, our little gift book goes up to,","здесь уже почти двадцать, и это, я думаю, примерно все, на что рассчитана наша маленькая подарочная книжка.,"
but I don't really know.,но на самом деле я не знаю.
"Oh, yeah.","О, да."
I've got about twelve tickets in the mail.,У меня по почте около двенадцати билетов.
